Time            N-Disp    E-Disp    U-Disp
 2002.002700     -0.002      0.014     -0.035
 2002.005500     -0.011      0.043     -0.102
 2002.008200     -0.005      0.053     -0.152
 2002.010900     -0.021      0.082     -0.223
 2002.013700     -0.028      0.100     -0.268
 2002.016400     -0.033      0.112     -0.305
 2002.019100     -0.029      0.122     -0.361
 2002.021900     -0.032      0.132     -0.404
 2002.024600     -0.027      0.147     -0.451
 2002.027300     -0.028      0.149     -0.460
 2002.030100     -0.029      0.152     -0.470
 2002.032800     -0.028      0.153     -0.473
 2002.035500     -0.034      0.164     -0.500
 2002.038300     -0.036      0.173     -0.527
 2002.041000     -0.037      0.180     -0.547
 2002.043700     -0.039      0.190     -0.574
 2002.046400     -0.041      0.200     -0.603
 2002.049200     -0.044      0.207     -0.623
 2002.051900     -0.047      0.209     -0.630
 2002.054600     -0.050      0.209     -0.631
 2002.057400     -0.055      0.212     -0.639
 2002.060100     -0.060      0.213     -0.642
 2002.062800     -0.062      0.213     -0.641
 2002.065600     -0.062      0.213     -0.638
 2002.068300     -0.062      0.212     -0.634
 2002.071000     -0.062      0.211     -0.631
 2002.073800     -0.062      0.211     -0.629
 2002.076500     -0.062      0.212     -0.632
 2002.079200     -0.062      0.214     -0.642
 2002.082000     -0.068      0.217     -0.651
 2002.084700     -0.074      0.223     -0.667
 2002.087400     -0.074      0.224     -0.669
 2002.090200     -0.074      0.225     -0.680
 2002.092900     -0.073      0.226     -0.682
 2002.095600     -0.073      0.227     -0.685
 2002.098400     -0.073      0.227     -0.685
 2002.101100     -0.073      0.227     -0.685
 2002.103800     -0.073      0.228     -0.687
 2002.106600     -0.073      0.228     -0.687
 2002.109300     -0.071      0.230     -0.697
 2002.112000     -0.071      0.231     -0.700
 2002.114800     -0.072      0.232     -0.704
 2002.117500     -0.077      0.240     -0.726
 2002.120200     -0.078      0.262     -0.800
 2002.123000     -0.077      0.264     -0.808
 2002.125700     -0.079      0.267     -0.823
 2002.128400     -0.079      0.271     -0.837
 2002.131100     -0.079      0.272     -0.840
 2002.133900     -0.082      0.279     -0.866
 2002.136600     -0.084      0.285     -0.887
 2002.139300     -0.086      0.289     -0.902
 2002.142100     -0.086      0.290     -0.907
 2002.144800     -0.086      0.291     -0.908
 2002.147500     -0.086      0.291     -0.909
 2002.150300     -0.087      0.294     -0.916
 2002.153000     -0.089      0.299     -0.931
 2002.155700     -0.089      0.311     -0.966
 2002.158500     -0.091      0.319     -0.988
 2002.161200     -0.107      0.331     -1.034
 2002.163900     -0.101      0.402     -1.289
 2002.166700     -0.091      0.419     -1.373
 2002.169400     -0.091      0.422     -1.385
 2002.172100     -0.091      0.424     -1.389
 2002.174900     -0.093      0.427     -1.398
 2002.177600     -0.093      0.429     -1.403
 2002.180300     -0.093      0.430     -1.406
 2002.183100     -0.093      0.431     -1.409
 2002.185800     -0.092      0.431     -1.411
 2002.188500     -0.092      0.431     -1.411
 2002.191300     -0.097      0.433     -1.420
 2002.194000     -0.094      0.458     -1.506
 2002.196700     -0.090      0.469     -1.545
 2002.199500     -0.088      0.471     -1.555
 2002.202200     -0.089      0.471     -1.555
 2002.204900     -0.088      0.472     -1.557
 2002.207700     -0.087      0.472     -1.558
 2002.210400     -0.087      0.472     -1.559
 2002.213100     -0.086      0.473     -1.563
 2002.215800     -0.087      0.477     -1.578
 2002.218600     -0.090      0.484     -1.594
 2002.221300     -0.095      0.497     -1.624
 2002.224000     -0.096      0.501     -1.635
 2002.226800     -0.102      0.511     -1.663
 2002.229500     -0.098      0.523     -1.701
 2002.232200     -0.099      0.525     -1.707
 2002.235000     -0.099      0.527     -1.717
 2002.237700     -0.099      0.532     -1.736
 2002.240400     -0.101      0.536     -1.747
 2002.243200     -0.101      0.537     -1.748
 2002.245900     -0.101      0.537     -1.748
 2002.248600     -0.100      0.537     -1.749
 2002.251400     -0.099      0.538     -1.754
 2002.254100     -0.098      0.539     -1.756
 2002.256800     -0.097      0.539     -1.757
 2002.259600     -0.100      0.544     -1.772
 2002.262300     -0.104      0.568     -1.832
 2002.265000     -0.102      0.579     -1.870
 2002.267800     -0.103      0.581     -1.874
 2002.270500     -0.103      0.586     -1.888
 2002.273200     -0.103      0.586     -1.888
 2002.276000     -0.106      0.592     -1.905
 2002.278700     -0.110      0.602     -1.930
 2002.281400     -0.112      0.612     -1.969
 2002.284200     -0.110      0.615     -1.979
 2002.286900     -0.109      0.615     -1.981
 2002.289600     -0.112      0.620     -1.994
 2002.292300     -0.115      0.630     -2.025
 2002.295100     -0.106      0.643     -2.089
 2002.297800     -0.103      0.655     -2.127
 2002.300500     -0.102      0.657     -2.131
 2002.303300     -0.102      0.660     -2.138
 2002.306000     -0.101      0.664     -2.155
 2002.308700     -0.100      0.671     -2.177
 2002.311500     -0.099      0.675     -2.185
 2002.314200     -0.103      0.684     -2.224
 2002.316900     -0.098      0.691     -2.264
 2002.319700     -0.097      0.690     -2.262
 2002.322400     -0.098      0.689     -2.254
 2002.325100     -0.098      0.687     -2.247
 2002.327900     -0.100      0.686     -2.244
 2002.330600     -0.100      0.686     -2.242
 2002.333300     -0.103      0.689     -2.251
 2002.336100     -0.105      0.694     -2.261
 2002.338800     -0.111      0.705     -2.284
 2002.341500     -0.116      0.716     -2.305
 2002.344300     -0.118      0.727     -2.341
 2002.347000     -0.116      0.729     -2.352
 2002.349700     -0.116      0.732     -2.359
 2002.352500     -0.116      0.732     -2.358
 2002.355200     -0.108      0.737     -2.391
 2002.357900     -0.093      0.742     -2.416
 2002.360700     -0.087      0.742     -2.405
 2002.363400     -0.079      0.743     -2.386
 2002.366100     -0.074      0.742     -2.372
 2002.368900     -0.065      0.740     -2.370
 2002.371600     -0.058      0.741     -2.363
 2002.374300     -0.047      0.740     -2.330
 2002.377000     -0.041      0.741     -2.315
 2002.379800     -0.042      0.749     -2.320
 2002.382500     -0.039      0.757     -2.317
 2002.385200     -0.033      0.759     -2.305
 2002.388000     -0.027      0.762     -2.287
 2002.390700     -0.019      0.770     -2.272
 2002.393400     -0.007      0.782     -2.245
 2002.396200      0.011      0.785     -2.170
 2002.398900      0.034      0.781     -2.031
 2002.401600      0.048      0.777     -1.914
 2002.404400      0.068      0.769     -1.794
 2002.407100      0.085      0.767     -1.721
 2002.409800      0.110      0.757     -1.581
 2002.412600      0.129      0.745     -1.419
 2002.415300      0.154      0.736     -1.263
 2002.418000      0.181      0.723     -1.095
 2002.420800      0.207      0.725     -1.003
 2002.423500      0.245      0.716     -0.864
 2002.426200      0.267      0.716     -0.786
 2002.429000      0.289      0.708     -0.646
 2002.431700      0.314      0.699     -0.522
 2002.434400      0.336      0.686     -0.386
 2002.437200      0.349      0.695     -0.285
 2002.439900      0.369      0.683     -0.092
 2002.442600      0.385      0.675      0.033
 2002.445400      0.407      0.658      0.208
 2002.448100      0.439      0.628      0.457
 2002.450800      0.464      0.596      0.717
 2002.453600      0.480      0.589      0.826
 2002.456300      0.496      0.590      0.906
 2002.459000      0.514      0.576      1.075
 2002.461700      0.537      0.555      1.293
 2002.464500      0.559      0.533      1.524
 2002.467200      0.589      0.500      1.844
 2002.469900      0.604      0.479      2.100
 2002.472700      0.603      0.501      2.045
 2002.475400      0.600      0.509      2.062
 2002.478100      0.600      0.508      2.177
 2002.480900      0.606      0.492      2.374
 2002.483600      0.620      0.461      2.672
 2002.486300      0.658      0.400      3.211
 2002.489100      0.681      0.373      3.482
 2002.491800      0.693      0.324      3.868
 2002.494500      0.693      0.284      4.159
 2002.497300      0.695      0.243      4.485
 2002.500000      0.690      0.206      4.767
 2002.502700      0.689      0.157      5.120
 2002.505500      0.669      0.148      5.257
 2002.508200      0.659      0.124      5.452
 2002.510900      0.662      0.102      5.664
 2002.513700      0.669      0.064      5.984
 2002.516400      0.678      0.012      6.400
 2002.519100      0.693     -0.052      6.884
 2002.521900      0.719     -0.100      7.239
 2002.524600      0.733     -0.151      7.582
 2002.527300      0.752     -0.192      7.896
 2002.530100      0.765     -0.223      8.206
 2002.532800      0.778     -0.235      8.343
 2002.535500      0.787     -0.248      8.476
 2002.538300      0.792     -0.271      8.686
 2002.541000      0.801     -0.304      8.978
 2002.543700      0.861     -0.316      9.232
 2002.546400      0.890     -0.334      9.443
 2002.549200      0.897     -0.339      9.561
 2002.551900      0.907     -0.367      9.846
 2002.554600      0.912     -0.399     10.169
 2002.557400      0.906     -0.398     10.227
 2002.560100      0.882     -0.401     10.348
 2002.562800      0.865     -0.382     10.320
 2002.565600      0.870     -0.386     10.400
 2002.568300      0.884     -0.405     10.564
 2002.571000      0.914     -0.400     10.614
 2002.573800      0.926     -0.411     10.759
 2002.576500      0.931     -0.426     10.926
 2002.579200      0.934     -0.441     11.088
 2002.582000      0.943     -0.456     11.236
 2002.584700      0.946     -0.463     11.377
 2002.587400      0.940     -0.461     11.467
 2002.590200      0.945     -0.459     11.531
 2002.592900      0.955     -0.467     11.656
 2002.595600      0.980     -0.454     11.661
 2002.598400      0.993     -0.449     11.697
 2002.601100      1.003     -0.456     11.789
 2002.603800      1.014     -0.479     11.995
 2002.606600      1.025     -0.499     12.180
 2002.609300      1.032     -0.515     12.335
 2002.612000      1.034     -0.512     12.362
 2002.614800      1.034     -0.523     12.496
 2002.617500      1.041     -0.535     12.636
 2002.620200      1.046     -0.546     12.777
 2002.623000      1.043     -0.549     12.882
 2002.625700      1.042     -0.526     12.886
 2002.628400      1.041     -0.511     12.860
 2002.631100      1.040     -0.497     12.858
 2002.633900      1.043     -0.497     12.933
 2002.636600      1.048     -0.497     12.994
 2002.639300      1.051     -0.499     13.051
 2002.642100      1.054     -0.499     13.102
 2002.644800      1.053     -0.498     13.158
 2002.647500      1.054     -0.497     13.232
 2002.650300      1.058     -0.494     13.247
 2002.653000      1.063     -0.496     13.289
 2002.655700      1.071     -0.494     13.286
 2002.658500      1.075     -0.495     13.311
 2002.661200      1.071     -0.489     13.307
 2002.663900      1.073     -0.476     13.307
 2002.666700      1.074     -0.474     13.319
 2002.669400      1.077     -0.474     13.339
 2002.672100      1.080     -0.477     13.367
 2002.674900      1.081     -0.480     13.397
 2002.677600      1.084     -0.482     13.422
 2002.680300      1.095     -0.449     13.374
 2002.683100      1.121     -0.410     13.274
 2002.685800      1.120     -0.361     13.137
 2002.688500      1.123     -0.335     13.092
 2002.691300      1.123     -0.319     13.063
 2002.694000      1.131     -0.313     13.067
 2002.696700      1.139     -0.316     13.158
 2002.699500      1.157     -0.318     13.365
 2002.702200      1.175     -0.339     13.647
 2002.704900      1.183     -0.336     13.716
 2002.707700      1.190     -0.339     13.773
 2002.710400      1.196     -0.342     13.807
 2002.713100      1.196     -0.343     13.830
 2002.715800      1.195     -0.344     13.870
 2002.718600      1.195     -0.344     13.902
 2002.721300      1.195     -0.339     13.952
 2002.724000      1.198     -0.336     13.970
 2002.726800      1.200     -0.330     13.980
 2002.729500      1.219     -0.305     13.958
 2002.732200      1.234     -0.279     13.841
 2002.735000      1.240     -0.271     13.811
 2002.737700      1.240     -0.269     13.805
 2002.740400      1.237     -0.259     13.775
 2002.743200      1.237     -0.254     13.758
 2002.745900      1.233     -0.227     13.701
 2002.748600      1.224     -0.171     13.605
 2002.751400      1.226     -0.121     13.476
 2002.754100      1.234     -0.106     13.421
 2002.756800      1.228     -0.094     13.384
 2002.759600      1.222     -0.060     13.290
 2002.762300      1.224     -0.051     13.266
 2002.765000      1.219     -0.044     13.247
 2002.767800      1.221     -0.036     13.219
 2002.770500      1.222     -0.017     13.172
 2002.773200      1.225     -0.009     13.147
 2002.776000      1.223      0.007     13.109
 2002.778700      1.220      0.023     13.074
 2002.781400      1.217      0.027     13.067
 2002.784200      1.216      0.027     13.071
 2002.786900      1.216      0.026     13.076
 2002.789600      1.216      0.025     13.081
 2002.792300      1.216      0.026     13.081
 2002.795100      1.215      0.026     13.082
 2002.797800      1.214      0.026     13.082
 2002.800500      1.213      0.026     13.083
 2002.803300      1.213      0.026     13.085
 2002.806000      1.212      0.026     13.086
 2002.808700      1.212      0.026     13.088
 2002.811500      1.212      0.026     13.089
 2002.814200      1.212      0.026     13.087
 2002.816900      1.214      0.026     13.084
 2002.819700      1.218      0.027     13.076
 2002.822400      1.222      0.026     13.069
 2002.825100      1.230      0.025     13.058
 2002.827900      1.237      0.025     13.045
 2002.830600      1.240      0.024     13.041
 2002.833300      1.239      0.025     13.034
 2002.836100      1.237      0.041     12.991
 2002.838800      1.236      0.050     12.959
 2002.841500      1.235      0.066     12.922
 2002.844300      1.226      0.084     12.846
 2002.847000      1.229      0.101     12.788
 2002.849700      1.227      0.104     12.779
 2002.852500      1.222      0.108     12.771
 2002.855200      1.218      0.112     12.767
 2002.857900      1.216      0.113     12.767
 2002.860700      1.217      0.112     12.768
 2002.863400      1.219      0.113     12.765
 2002.866100      1.220      0.114     12.759
 2002.868900      1.223      0.122     12.725
 2002.871600      1.230      0.131     12.683
 2002.874300      1.234      0.145     12.632
 2002.877000      1.228      0.159     12.582
 2002.879800      1.219      0.174     12.544
 2002.882500      1.217      0.190     12.509
 2002.885200      1.219      0.199     12.488
 2002.888000      1.220      0.207     12.468
 2002.890700      1.222      0.215     12.447
 2002.893400      1.221      0.224     12.420
 2002.896200      1.224      0.237     12.384
 2002.898900      1.225      0.253     12.347
 2002.901600      1.229      0.260     12.323
 2002.904400      1.230      0.264     12.311
 2002.907100      1.227      0.272     12.292
 2002.909800      1.217      0.296     12.233
 2002.912600      1.203      0.310     12.197
 2002.915300      1.200      0.315     12.182
 2002.918000      1.197      0.323     12.159
 2002.920800      1.194      0.336     12.127
 2002.923500      1.194      0.348     12.088
 2002.926200      1.183      0.386     11.997
 2002.929000      1.188      0.419     11.876
 2002.931700      1.191      0.421     11.861
 2002.934400      1.188      0.425     11.851
 2002.937200      1.160      0.462     11.762
 2002.939900      1.141      0.481     11.698
 2002.942600      1.136      0.494     11.669
 2002.945400      1.136      0.499     11.657
 2002.948100      1.136      0.509     11.606
 2002.950800      1.133      0.529     11.552
 2002.953600      1.132      0.533     11.543
 2002.956300      1.130      0.536     11.532
 2002.959000      1.119      0.562     11.464
 2002.961700      1.112      0.575     11.431
 2002.964500      1.113      0.587     11.391
 2002.967200      1.112      0.605     11.324
 2002.969900      1.111      0.610     11.310
 2002.972700      1.113      0.615     11.298
 2002.975400      1.115      0.624     11.278
 2002.978100      1.119      0.634     11.255
 2002.980900      1.121      0.637     11.247
 2002.983600      1.119      0.642     11.234
 2002.986300      1.121      0.648     11.215
 2002.989100      1.123      0.658     11.187
 2002.991800      1.122      0.665     11.168
 2002.994500      1.122      0.667     11.161
 2002.997300      1.127      0.685     11.086
 2003.000000      1.132      0.695     11.042
 2003.002700      1.134      0.697     11.034
 2003.005500      1.131      0.707     11.001
 2003.008200      1.129      0.729     10.937
 2003.010900      1.127      0.756     10.850
 2003.013700      1.115      0.777     10.801
 2003.016400      1.113      0.792     10.767
 2003.019100      1.115      0.801     10.747
 2003.021900      1.112      0.813     10.718
 2003.024600      1.122      0.836     10.645
 2003.027300      1.119      0.842     10.626
 2003.030100      1.115      0.849     10.609
 2003.032800      1.114      0.855     10.595
 2003.035500      1.117      0.856     10.587
 2003.038300      1.119      0.857     10.578
 2003.041000      1.120      0.857     10.573
 2003.043700      1.120      0.860     10.562
 2003.046400      1.120      0.860     10.561
 2003.049200      1.121      0.863     10.552
 2003.051900      1.125      0.866     10.533
 2003.054600      1.126      0.865     10.535
 2003.057400      1.124      0.866     10.534
 2003.060100      1.123      0.866     10.536
 2003.062800      1.122      0.866     10.535
 2003.065600      1.121      0.868     10.531
 2003.068300      1.121      0.873     10.512
 2003.071000      1.121      0.876     10.499
 2003.073800      1.108      0.881     10.471
 2003.076500      1.098      0.897     10.404
 2003.079200      1.121      0.937     10.255
 2003.082000      1.124      0.959     10.154
 2003.084700      1.124      0.969     10.113
 2003.087400      1.124      0.969     10.112
 2003.090200      1.124      0.969     10.111
 2003.092900      1.118      0.976     10.091
 2003.095600      1.114      0.995     10.048
 2003.098400      1.116      1.005     10.025
 2003.101100      1.119      1.011     10.009
 2003.103800      1.120      1.015      9.998
 2003.106600      1.119      1.022      9.982
 2003.109300      1.111      1.035      9.947
 2003.112000      1.101      1.054      9.890
 2003.114800      1.101      1.064      9.866
 2003.117500      1.091      1.085      9.811
 2003.120200      1.086      1.097      9.772
 2003.123000      1.085      1.102      9.759
 2003.125700      1.082      1.130      9.696
 2003.128400      1.081      1.142      9.645
 2003.131100      1.080      1.151      9.620
 2003.133900      1.078      1.158      9.604
 2003.136600      1.076      1.162      9.595
 2003.139300      1.075      1.166      9.586
 2003.142100      1.076      1.170      9.576
 2003.144800      1.076      1.174      9.569
 2003.147500      1.074      1.185      9.544
 2003.150300      1.077      1.189      9.525
 2003.153000      1.077      1.189      9.524
 2003.155700      1.074      1.191      9.518
 2003.158500      1.069      1.199      9.498
 2003.161200      1.068      1.209      9.475
 2003.163900      1.068      1.220      9.449
 2003.166700      1.071      1.225      9.427
 2003.169400      1.071      1.224      9.433
 2003.172100      1.071      1.222      9.439
 2003.174900      1.069      1.223      9.435
 2003.177600      1.068      1.224      9.434
 2003.180300      1.068      1.224      9.434
 2003.183100      1.068      1.224      9.435
 2003.185800      1.068      1.224      9.434
 2003.188500      1.068      1.235      9.398
 2003.191300      1.071      1.249      9.351
 2003.194000      1.073      1.250      9.345
 2003.196700      1.067      1.259      9.321
 2003.199500      1.067      1.277      9.270
 2003.202200      1.066      1.314      9.178
 2003.204900      1.071      1.325      9.136
 2003.207700      1.059      1.345      9.080
 2003.210400      1.058      1.362      9.041
 2003.213100      1.057      1.370      9.021
 2003.215800      1.059      1.380      8.991
 2003.218600      1.058      1.386      8.975
 2003.221300      1.059      1.390      8.965
 2003.224000      1.059      1.397      8.950
 2003.226800      1.060      1.404      8.929
 2003.229500      1.060      1.406      8.923
 2003.232200      1.058      1.411      8.911
 2003.235000      1.059      1.419      8.893
 2003.237700      1.060      1.421      8.887
 2003.240400      1.060      1.424      8.882
 2003.243200      1.059      1.426      8.876
 2003.245900      1.058      1.429      8.865
 2003.248600      1.055      1.432      8.852
 2003.251400      1.055      1.433      8.850
 2003.254100      1.048      1.448      8.813
 2003.256800      1.043      1.481      8.724
 2003.259600      1.040      1.516      8.614
 2003.262300      1.045      1.519      8.595
 2003.265000      1.045      1.527      8.577
 2003.267800      1.043      1.542      8.544
 2003.270500      1.040      1.557      8.506
 2003.273200      1.040      1.567      8.478
 2003.276000      1.039      1.571      8.466
 2003.278700      1.034      1.579      8.441
 2003.281400      1.028      1.599      8.382
 2003.284200      1.024      1.630      8.303
 2003.286900      1.004      1.660      8.235
 2003.289600      0.994      1.680      8.200
 2003.292300      0.989      1.704      8.141
 2003.295100      0.994      1.711      8.106
 2003.297800      0.999      1.712      8.091
 2003.300500      1.001      1.712      8.088
 2003.303300      1.000      1.719      8.066
 2003.306000      1.004      1.728      8.042
 2003.308700      1.005      1.733      8.028
 2003.311500      0.997      1.740      8.005
 2003.314200      0.998      1.740      8.002
 2003.316900      1.002      1.745      7.982
 2003.319700      1.008      1.758      7.932
 2003.322400      1.021      1.771      7.866
 2003.325100      1.027      1.771      7.857
 2003.327900      1.029      1.771      7.855
 2003.330600      1.029      1.771      7.857
 2003.333300      1.030      1.771      7.857
 2003.336100      1.030      1.772      7.850
 2003.338800      1.023      1.782      7.829
 2003.341500      1.028      1.784      7.851
 2003.344300      1.034      1.784      7.871
 2003.347000      1.037      1.797      7.800
 2003.349700      1.043      1.803      7.761
 2003.352500      1.046      1.806      7.744
 2003.355200      1.043      1.809      7.732
 2003.357900      1.053      1.833      7.643
 2003.360700      1.096      1.863      7.492
 2003.363400      1.110      1.878      7.436
 2003.366100      1.112      1.910      7.321
 2003.368900      1.111      1.926      7.285
 2003.371600      1.111      1.940      7.247
 2003.374300      1.112      1.942      7.245
 2003.377000      1.113      1.942      7.248
 2003.379800      1.108      1.945      7.248
 2003.382500      1.112      1.961      7.213
 2003.385200      1.154      1.983      7.164
 2003.388000      1.164      1.992      7.151
 2003.390700      1.173      1.994      7.188
 2003.393400      1.179      1.994      7.241
 2003.396200      1.175      1.999      7.219
 2003.398900      1.174      2.000      7.243
 2003.401600      1.177      2.000      7.288
 2003.404400      1.190      1.998      7.355
 2003.407100      1.206      2.009      7.357
 2003.409800      1.242      2.054      7.222
 2003.412600      1.267      2.055      7.308
 2003.415300      1.297      2.046      7.452
 2003.418000      1.333      2.031      7.661
 2003.420800      1.364      2.017      7.855
 2003.423500      1.390      2.008      8.013
 2003.426200      1.413      1.998      8.168
 2003.429000      1.449      1.977      8.400
 2003.431700      1.478      1.964      8.578
 2003.434400      1.494      1.952      8.720
 2003.437200      1.511      1.939      8.881
 2003.439900      1.537      1.922      9.093
 2003.442600      1.560      1.904      9.319
 2003.445400      1.579      1.884      9.558
 2003.448100      1.600      1.864      9.789
 2003.450800      1.623      1.838     10.050
 2003.453600      1.643      1.810     10.306
 2003.456300      1.667      1.780     10.582
 2003.459000      1.684      1.749     10.855
 2003.461700      1.704      1.717     11.120
 2003.464500      1.717      1.682     11.440
 2003.467200      1.732      1.640     11.841
 2003.469900      1.750      1.602     12.239
 2003.472700      1.763      1.559     12.601
 2003.475400      1.776      1.513     12.973
 2003.478100      1.791      1.465     13.387
 2003.480900      1.801      1.420     13.825
 2003.483600      1.797      1.395     14.096
 2003.486300      1.810      1.361     14.396
 2003.489100      1.808      1.348     14.593
 2003.491800      1.818      1.343     14.715
 2003.494500      1.826      1.332     14.896
 2003.497300      1.829      1.304     15.176
 2003.500000      1.833      1.275     15.468
 2003.502700      1.833      1.244     15.771
 2003.505500      1.832      1.209     16.085
 2003.508200      1.835      1.168     16.435
 2003.510900      1.840      1.126     16.806
 2003.513700      1.849      1.083     17.181
 2003.516400      1.862      1.040     17.562
 2003.519100      1.870      0.996     17.925
 2003.521900      1.877      0.959     18.247
 2003.524600      1.887      0.922     18.569
 2003.527300      1.896      0.886     18.877
 2003.530100      1.901      0.849     19.182
 2003.532800      1.918      0.804     19.545
 2003.535500      1.981      0.798     19.723
 2003.538300      2.034      0.777     19.876
 2003.541000      2.052      0.747     20.135
 2003.543700      2.062      0.708     20.441
 2003.546400      2.071      0.681     20.675
 2003.549200      2.087      0.640     21.002
 2003.551900      2.112      0.595     21.338
 2003.554600      2.151      0.576     21.509
 2003.557400      2.169      0.562     21.683
 2003.560100      2.198      0.528     21.934
 2003.562800      2.224      0.531     21.987
 2003.565600      2.236      0.528     22.063
 2003.568300      2.240      0.529     22.178
 2003.571000      2.247      0.506     22.374
 2003.573800      2.276      0.469     22.628
 2003.576500      2.291      0.436     22.872
 2003.579200      2.313      0.402     23.109
 2003.582000      2.347      0.389     23.223
 2003.584700      2.350      0.392     23.284
 2003.587400      2.358      0.376     23.439
 2003.590200      2.377      0.350     23.661
 2003.592900      2.401      0.330     23.832
 2003.595600      2.427      0.284     24.170
 2003.598400      2.443      0.271     24.325
 2003.601100      2.455      0.255     24.469
 2003.603800      2.476      0.245     24.604
 2003.606600      2.493      0.222     24.821
 2003.609300      2.502      0.211     24.996
 2003.612000      2.550      0.197     25.164
 2003.614800      2.570      0.214     25.149
 2003.617500      2.598      0.192     25.325
 2003.620200      2.633      0.206     25.373
 2003.623000      2.638      0.244     25.276
 2003.625700      2.645      0.248     25.302
 2003.628400      2.655      0.247     25.373
 2003.631100      2.696      0.247     25.518
 2003.633900      2.715      0.271     25.460
 2003.636600      2.721      0.274     25.480
 2003.639300      2.728      0.273     25.519
 2003.642100      2.750      0.275     25.612
 2003.644800      2.823      0.243     25.894
 2003.647500      2.860      0.202     26.205
 2003.650300      2.914      0.124     26.751
 2003.653000      2.927      0.090     27.017
 2003.655700      2.940      0.055     27.287
 2003.658500      2.975      0.023     27.615
 2003.661200      3.017      0.021     27.729
 2003.663900      3.024      0.002     27.883
 2003.666700      3.036      0.016     27.857
 2003.669400      3.045      0.017     27.881
 2003.672100      3.045      0.022     27.882
 2003.674900      3.045      0.036     27.865
 2003.677600      3.050      0.040     27.883
 2003.680300      3.054      0.059     27.836
 2003.683100      3.063      0.082     27.799
 2003.685800      3.074      0.089     27.837
 2003.688500      3.073      0.088     27.910
 2003.691300      3.081      0.080     27.994
 2003.694000      3.083      0.078     28.037
 2003.696700      3.089      0.073     28.111
 2003.699500      3.097      0.072     28.118
 2003.702200      3.107      0.071     28.135
 2003.704900      3.112      0.070     28.149
 2003.707700      3.119      0.067     28.174
 2003.710400      3.126      0.112     27.990
 2003.713100      3.116      0.160     27.799
 2003.715800      3.119      0.162     27.792
 2003.718600      3.108      0.164     27.778
 2003.721300      3.104      0.235     27.507
 2003.724000      3.102      0.248     27.460
 2003.726800      3.104      0.248     27.455
 2003.729500      3.098      0.288     27.325
 2003.732200      3.128      0.317     27.242
 2003.735000      3.168      0.370     26.992
 2003.737700      3.171      0.381     26.937
 2003.740400      3.182      0.490     26.631
 2003.743200      3.190      0.531     26.504
 2003.745900      3.176      0.602     26.287
 2003.748600      3.182      0.607     26.261
 2003.751400      3.188      0.636     26.143
 2003.754100      3.170      0.656     26.071
 2003.756800      3.180      0.677     25.959
 2003.759600      3.171      0.681     25.936
 2003.762300      3.159      0.694     25.893
 2003.765000      3.159      0.695     25.889
 2003.767800      3.161      0.697     25.877
 2003.770500      3.161      0.699     25.868
 2003.773200      3.167      0.709     25.837
 2003.776000      3.171      0.728     25.779
 2003.778700      3.174      0.737     25.757
 2003.781400      3.169      0.742     25.743
 2003.784200      3.165      0.752     25.726
 2003.786900      3.166      0.753     25.726
 2003.789600      3.165      0.754     25.727
 2003.792300      3.162      0.767     25.704
 2003.795100      3.166      0.772     25.716
 2003.797800      3.165      0.773     25.717
 2003.800500      3.162      0.780     25.745
 2003.803300      3.162      0.789     25.775
 2003.806000      3.164      0.795     25.753
 2003.808700      3.163      0.828     25.641
 2003.811500      3.204      0.920     25.341
 2003.814200      3.220      0.957     25.169
 2003.816900      3.222      0.963     25.121
 2003.819700      3.229      0.968     25.084
 2003.822400      3.227      0.971     25.068
 2003.825100      3.225      0.981     25.027
 2003.827900      3.223      0.983     25.020
 2003.830600      3.219      0.989     25.004
 2003.833300      3.218      0.991     24.998
 2003.836100      3.217      0.991     24.996
 2003.838800      3.217      0.992     24.993
 2003.841500      3.218      0.994     24.987
 2003.844300      3.217      0.999     24.977
 2003.847000      3.217      1.023     24.927
 2003.849700      3.218      1.044     24.863
 2003.852500      3.216      1.060     24.821
 2003.855200      3.214      1.067     24.801
 2003.857900      3.207      1.079     24.770
 2003.860700      3.203      1.085     24.755
 2003.863400      3.203      1.091     24.743
 2003.866100      3.203      1.095     24.734
 2003.868900      3.201      1.097     24.729
 2003.871600      3.198      1.102     24.716
 2003.874300      3.196      1.106     24.707
 2003.877000      3.195      1.109     24.701
 2003.879800      3.195      1.109     24.701
 2003.882500      3.194      1.108     24.701
 2003.885200      3.209      1.157     24.442
 2003.888000      3.222      1.200     24.244
 2003.890700      3.225      1.222     24.138
 2003.893400      3.223      1.235     24.068
 2003.896200      3.226      1.244     24.039
 2003.898900      3.224      1.248     24.028
 2003.901600      3.223      1.260     23.991
 2003.904400      3.221      1.261     23.986
 2003.907100      3.220      1.261     23.985
 2003.909800      3.210      1.269     23.956
 2003.912600      3.221      1.311     23.795
 2003.915300      3.223      1.332     23.697
 2003.918000      3.226      1.341     23.654
 2003.920800      3.227      1.342     23.647
 2003.923500      3.227      1.360     23.574
 2003.926200      3.235      1.381     23.480
 2003.929000      3.243      1.394     23.408
 2003.931700      3.244      1.396     23.399
 2003.934400      3.238      1.411     23.329
 2003.937200      3.229      1.427     23.264
 2003.939900      3.224      1.448     23.185
 2003.942600      3.223      1.451     23.176
 2003.945400      3.218      1.453     23.167
 2003.948100      3.219      1.473     23.105
 2003.950800      3.222      1.479     23.076
