Time            N-Disp    E-Disp    U-Disp
 2002.002700      0.001     -0.001      0.003
 2002.005500      0.000     -0.001      0.004
 2002.008200      0.000     -0.002      0.009
 2002.010900      0.000     -0.003      0.015
 2002.013700     -0.000     -0.005      0.021
 2002.016400     -0.001     -0.006      0.026
 2002.019100     -0.000     -0.006      0.026
 2002.021900     -0.000     -0.006      0.027
 2002.024600     -0.000     -0.006      0.028
 2002.027300     -0.000     -0.006      0.027
 2002.030100     -0.000     -0.006      0.027
 2002.032800     -0.000     -0.006      0.028
 2002.035500     -0.001     -0.006      0.029
 2002.038300     -0.001     -0.006      0.029
 2002.041000     -0.000     -0.007      0.030
 2002.043700      0.000     -0.007      0.031
 2002.046400      0.000     -0.007      0.031
 2002.049200      0.000     -0.007      0.032
 2002.051900     -0.000     -0.008      0.035
 2002.054600      0.000     -0.009      0.040
 2002.057400      0.001     -0.010      0.047
 2002.060100      0.002     -0.011      0.055
 2002.062800      0.002     -0.012      0.061
 2002.065600      0.002     -0.013      0.066
 2002.068300      0.002     -0.014      0.072
 2002.071000      0.003     -0.015      0.077
 2002.073800      0.003     -0.016      0.080
 2002.076500      0.003     -0.016      0.080
 2002.079200      0.003     -0.016      0.081
 2002.082000      0.004     -0.018      0.090
 2002.084700      0.004     -0.019      0.095
 2002.087400      0.005     -0.020      0.097
 2002.090200      0.005     -0.020      0.097
 2002.092900      0.005     -0.020      0.097
 2002.095600      0.005     -0.020      0.098
 2002.098400      0.005     -0.020      0.099
 2002.101100      0.004     -0.021      0.102
 2002.103800      0.004     -0.021      0.105
 2002.106600      0.004     -0.021      0.106
 2002.109300      0.004     -0.021      0.105
 2002.112000      0.004     -0.021      0.105
 2002.114800      0.004     -0.021      0.104
 2002.117500      0.005     -0.022      0.110
 2002.120200      0.005     -0.022      0.111
 2002.123000      0.005     -0.022      0.112
 2002.125700      0.005     -0.023      0.113
 2002.128400      0.005     -0.023      0.113
 2002.131100      0.005     -0.023      0.114
 2002.133900      0.005     -0.023      0.116
 2002.136600      0.005     -0.023      0.116
 2002.139300      0.005     -0.023      0.115
 2002.142100      0.005     -0.023      0.115
 2002.144800      0.005     -0.023      0.115
 2002.147500      0.005     -0.023      0.115
 2002.150300      0.005     -0.023      0.115
 2002.153000      0.006     -0.023      0.116
 2002.155700      0.006     -0.023      0.117
 2002.158500      0.007     -0.023      0.116
 2002.161200      0.007     -0.023      0.116
 2002.163900      0.008     -0.023      0.115
 2002.166700      0.008     -0.023      0.116
 2002.169400      0.008     -0.023      0.116
 2002.172100      0.008     -0.023      0.116
 2002.174900      0.009     -0.023      0.117
 2002.177600      0.009     -0.023      0.116
 2002.180300      0.009     -0.023      0.116
 2002.183100      0.009     -0.023      0.116
 2002.185800      0.009     -0.023      0.116
 2002.188500      0.009     -0.023      0.116
 2002.191300      0.009     -0.023      0.118
 2002.194000      0.009     -0.025      0.125
 2002.196700      0.009     -0.024      0.125
 2002.199500      0.009     -0.024      0.125
 2002.202200      0.010     -0.025      0.127
 2002.204900      0.010     -0.025      0.128
 2002.207700      0.010     -0.025      0.128
 2002.210400      0.010     -0.025      0.128
 2002.213100      0.010     -0.025      0.127
 2002.215800      0.010     -0.025      0.127
 2002.218600      0.011     -0.025      0.126
 2002.221300      0.011     -0.025      0.127
 2002.224000      0.011     -0.025      0.127
 2002.226800      0.011     -0.025      0.130
 2002.229500      0.012     -0.025      0.130
 2002.232200      0.012     -0.025      0.129
 2002.235000      0.012     -0.025      0.129
 2002.237700      0.012     -0.025      0.129
 2002.240400      0.012     -0.025      0.129
 2002.243200      0.012     -0.025      0.129
 2002.245900      0.012     -0.025      0.129
 2002.248600      0.012     -0.025      0.130
 2002.251400      0.012     -0.026      0.130
 2002.254100      0.012     -0.026      0.131
 2002.256800      0.012     -0.026      0.131
 2002.259600      0.013     -0.026      0.132
 2002.262300      0.013     -0.026      0.133
 2002.265000      0.013     -0.026      0.133
 2002.267800      0.013     -0.027      0.134
 2002.270500      0.013     -0.027      0.134
 2002.273200      0.014     -0.027      0.135
 2002.276000      0.014     -0.028      0.142
 2002.278700      0.015     -0.029      0.147
 2002.281400      0.015     -0.029      0.147
 2002.284200      0.015     -0.029      0.147
 2002.286900      0.015     -0.029      0.147
 2002.289600      0.015     -0.031      0.153
 2002.292300      0.015     -0.032      0.157
 2002.295100      0.015     -0.032      0.158
 2002.297800      0.015     -0.032      0.159
 2002.300500      0.016     -0.032      0.159
 2002.303300      0.016     -0.032      0.159
 2002.306000      0.016     -0.032      0.159
 2002.308700      0.016     -0.032      0.160
 2002.311500      0.016     -0.033      0.161
 2002.314200      0.016     -0.033      0.163
 2002.316900      0.017     -0.033      0.164
 2002.319700      0.017     -0.034      0.167
 2002.322400      0.016     -0.035      0.175
 2002.325100      0.016     -0.037      0.183
 2002.327900      0.016     -0.038      0.189
 2002.330600      0.016     -0.039      0.193
 2002.333300      0.016     -0.040      0.199
 2002.336100      0.017     -0.041      0.205
 2002.338800      0.017     -0.043      0.211
 2002.341500      0.018     -0.045      0.223
 2002.344300      0.018     -0.046      0.227
 2002.347000      0.018     -0.046      0.229
 2002.349700      0.018     -0.046      0.230
 2002.352500      0.019     -0.047      0.234
 2002.355200      0.019     -0.049      0.241
 2002.357900      0.020     -0.050      0.246
 2002.360700      0.020     -0.051      0.253
 2002.363400      0.020     -0.052      0.258
 2002.366100      0.019     -0.054      0.264
 2002.368900      0.019     -0.055      0.268
 2002.371600      0.019     -0.056      0.271
 2002.374300      0.020     -0.057      0.277
 2002.377000      0.020     -0.058      0.282
 2002.379800      0.021     -0.059      0.287
 2002.382500      0.021     -0.060      0.292
 2002.385200      0.021     -0.061      0.297
 2002.388000      0.021     -0.062      0.303
 2002.390700      0.021     -0.064      0.311
 2002.393400      0.021     -0.065      0.317
 2002.396200      0.021     -0.068      0.327
 2002.398900      0.022     -0.071      0.343
 2002.401600      0.024     -0.074      0.360
 2002.404400      0.024     -0.076      0.368
 2002.407100      0.023     -0.077      0.374
 2002.409800      0.024     -0.080      0.385
 2002.412600      0.024     -0.083      0.398
 2002.415300      0.024     -0.085      0.408
 2002.418000      0.024     -0.088      0.418
 2002.420800      0.024     -0.089      0.422
 2002.423500      0.024     -0.091      0.428
 2002.426200      0.025     -0.094      0.438
 2002.429000      0.025     -0.096      0.446
 2002.431700      0.024     -0.097      0.450
 2002.434400      0.024     -0.099      0.456
 2002.437200      0.024     -0.100      0.459
 2002.439900      0.024     -0.101      0.464
 2002.442600      0.024     -0.103      0.469
 2002.445400      0.023     -0.104      0.472
 2002.448100      0.023     -0.105      0.475
 2002.450800      0.023     -0.106      0.479
 2002.453600      0.023     -0.107      0.484
 2002.456300      0.023     -0.110      0.493
 2002.459000      0.023     -0.111      0.498
 2002.461700      0.023     -0.112      0.502
 2002.464500      0.022     -0.113      0.508
 2002.467200      0.021     -0.116      0.518
 2002.469900      0.020     -0.118      0.529
 2002.472700      0.020     -0.120      0.535
 2002.475400      0.020     -0.121      0.540
 2002.478100      0.019     -0.123      0.546
 2002.480900      0.019     -0.125      0.554
 2002.483600      0.018     -0.127      0.564
 2002.486300      0.017     -0.129      0.567
 2002.489100      0.017     -0.129      0.567
 2002.491800      0.017     -0.132      0.577
 2002.494500      0.017     -0.135      0.585
 2002.497300      0.016     -0.137      0.592
 2002.500000      0.016     -0.140      0.599
 2002.502700      0.015     -0.143      0.610
 2002.505500      0.013     -0.146      0.621
 2002.508200      0.012     -0.148      0.628
 2002.510900      0.012     -0.150      0.632
 2002.513700      0.012     -0.151      0.636
 2002.516400      0.011     -0.152      0.643
 2002.519100      0.010     -0.155      0.652
 2002.521900      0.009     -0.156      0.657
 2002.524600      0.008     -0.158      0.662
 2002.527300      0.008     -0.160      0.668
 2002.530100      0.007     -0.161      0.671
 2002.532800      0.006     -0.163      0.677
 2002.535500      0.006     -0.165      0.683
 2002.538300      0.006     -0.166      0.688
 2002.541000      0.005     -0.169      0.698
 2002.543700      0.003     -0.168      0.692
 2002.546400      0.004     -0.168      0.690
 2002.549200      0.003     -0.169      0.693
 2002.551900      0.003     -0.171      0.698
 2002.554600      0.003     -0.173      0.704
 2002.557400      0.003     -0.174      0.709
 2002.560100      0.002     -0.175      0.714
 2002.562800      0.002     -0.176      0.716
 2002.565600      0.002     -0.177      0.720
 2002.568300      0.002     -0.178      0.725
 2002.571000      0.001     -0.179      0.727
 2002.573800      0.001     -0.180      0.731
 2002.576500      0.001     -0.181      0.735
 2002.579200      0.000     -0.182      0.737
 2002.582000      0.000     -0.183      0.741
 2002.584700     -0.000     -0.184      0.746
 2002.587400     -0.001     -0.185      0.751
 2002.590200     -0.001     -0.186      0.754
 2002.592900     -0.001     -0.187      0.758
 2002.595600     -0.000     -0.188      0.760
 2002.598400     -0.000     -0.188      0.762
 2002.601100     -0.000     -0.189      0.763
 2002.603800     -0.001     -0.190      0.768
 2002.606600     -0.002     -0.191      0.774
 2002.609300     -0.002     -0.192      0.778
 2002.612000     -0.003     -0.193      0.781
 2002.614800     -0.003     -0.194      0.784
 2002.617500     -0.004     -0.195      0.792
 2002.620200     -0.005     -0.198      0.806
 2002.623000     -0.007     -0.199      0.817
 2002.625700     -0.007     -0.199      0.816
 2002.628400     -0.007     -0.200      0.817
 2002.631100     -0.007     -0.200      0.817
 2002.633900     -0.007     -0.200      0.819
 2002.636600     -0.008     -0.201      0.822
 2002.639300     -0.008     -0.201      0.826
 2002.642100     -0.009     -0.202      0.831
 2002.644800     -0.009     -0.202      0.832
 2002.647500     -0.009     -0.202      0.833
 2002.650300     -0.008     -0.202      0.833
 2002.653000     -0.009     -0.203      0.836
 2002.655700     -0.009     -0.203      0.838
 2002.658500     -0.009     -0.204      0.842
 2002.661200     -0.009     -0.205      0.848
 2002.663900     -0.008     -0.205      0.850
 2002.666700     -0.008     -0.205      0.851
 2002.669400     -0.009     -0.206      0.856
 2002.672100     -0.008     -0.207      0.864
 2002.674900     -0.009     -0.208      0.870
 2002.677600     -0.009     -0.210      0.878
 2002.680300     -0.010     -0.209      0.875
 2002.683100     -0.010     -0.209      0.871
 2002.685800     -0.009     -0.209      0.874
 2002.688500     -0.009     -0.209      0.875
 2002.691300     -0.008     -0.210      0.877
 2002.694000     -0.008     -0.210      0.879
 2002.696700     -0.007     -0.212      0.891
 2002.699500     -0.006     -0.215      0.903
 2002.702200     -0.005     -0.216      0.912
 2002.704900     -0.005     -0.217      0.913
 2002.707700     -0.004     -0.217      0.917
 2002.710400     -0.004     -0.218      0.919
 2002.713100     -0.004     -0.219      0.926
 2002.715800     -0.003     -0.220      0.934
 2002.718600     -0.002     -0.221      0.940
 2002.721300     -0.001     -0.222      0.947
 2002.724000      0.000     -0.222      0.952
 2002.726800      0.000     -0.223      0.956
 2002.729500      0.001     -0.224      0.962
 2002.732200      0.001     -0.224      0.963
 2002.735000      0.002     -0.224      0.963
 2002.737700      0.002     -0.224      0.966
 2002.740400      0.002     -0.224      0.967
 2002.743200      0.003     -0.225      0.970
 2002.745900      0.004     -0.227      0.982
 2002.748600      0.005     -0.229      0.989
 2002.751400      0.004     -0.229      0.992
 2002.754100      0.004     -0.230      0.993
 2002.756800      0.004     -0.230      0.995
 2002.759600      0.004     -0.231      0.998
 2002.762300      0.004     -0.233      1.007
 2002.765000      0.004     -0.234      1.012
 2002.767800      0.004     -0.234      1.013
 2002.770500      0.004     -0.234      1.013
 2002.773200      0.004     -0.233      1.013
 2002.776000      0.004     -0.233      1.012
 2002.778700      0.004     -0.233      1.013
 2002.781400      0.004     -0.234      1.018
 2002.784200      0.003     -0.234      1.024
 2002.786900      0.003     -0.235      1.028
 2002.789600      0.003     -0.236      1.034
 2002.792300      0.003     -0.236      1.036
 2002.795100      0.002     -0.236      1.037
 2002.797800      0.002     -0.236      1.039
 2002.800500      0.002     -0.237      1.042
 2002.803300      0.002     -0.237      1.045
 2002.806000      0.001     -0.237      1.046
 2002.808700      0.000     -0.237      1.050
 2002.811500      0.000     -0.238      1.051
 2002.814200     -0.000     -0.237      1.052
 2002.816900     -0.000     -0.237      1.052
 2002.819700     -0.000     -0.238      1.054
 2002.822400     -0.000     -0.238      1.055
 2002.825100     -0.001     -0.238      1.058
 2002.827900     -0.001     -0.239      1.060
 2002.830600     -0.000     -0.239      1.062
 2002.833300     -0.000     -0.240      1.064
 2002.836100     -0.000     -0.240      1.066
 2002.838800     -0.000     -0.240      1.066
 2002.841500     -0.001     -0.240      1.066
 2002.844300     -0.001     -0.240      1.065
 2002.847000     -0.001     -0.240      1.064
 2002.849700     -0.000     -0.240      1.065
 2002.852500      0.002     -0.242      1.076
 2002.855200      0.004     -0.245      1.093
 2002.857900      0.005     -0.246      1.102
 2002.860700      0.005     -0.247      1.105
 2002.863400      0.005     -0.247      1.106
 2002.866100      0.005     -0.247      1.107
 2002.868900      0.005     -0.247      1.106
 2002.871600      0.005     -0.247      1.108
 2002.874300      0.006     -0.248      1.110
 2002.877000      0.006     -0.248      1.112
 2002.879800      0.006     -0.248      1.112
 2002.882500      0.006     -0.248      1.112
 2002.885200      0.006     -0.248      1.112
 2002.888000      0.006     -0.248      1.111
 2002.890700      0.006     -0.247      1.109
 2002.893400      0.007     -0.247      1.108
 2002.896200      0.007     -0.247      1.107
 2002.898900      0.007     -0.246      1.105
 2002.901600      0.007     -0.246      1.104
 2002.904400      0.007     -0.246      1.103
 2002.907100      0.007     -0.246      1.104
 2002.909800      0.007     -0.249      1.117
 2002.912600      0.007     -0.252      1.131
 2002.915300      0.008     -0.252      1.136
 2002.918000      0.008     -0.253      1.140
 2002.920800      0.008     -0.254      1.143
 2002.923500      0.008     -0.254      1.142
 2002.926200      0.008     -0.255      1.146
 2002.929000      0.007     -0.255      1.148
 2002.931700      0.007     -0.255      1.151
 2002.934400      0.008     -0.257      1.158
 2002.937200      0.008     -0.262      1.181
 2002.939900      0.009     -0.265      1.204
 2002.942600      0.010     -0.268      1.217
 2002.945400      0.010     -0.268      1.220
 2002.948100      0.010     -0.269      1.224
 2002.950800      0.011     -0.269      1.224
 2002.953600      0.011     -0.269      1.225
 2002.956300      0.011     -0.269      1.225
 2002.959000      0.011     -0.269      1.226
 2002.961700      0.011     -0.268      1.223
 2002.964500      0.011     -0.268      1.222
 2002.967200      0.011     -0.267      1.220
 2002.969900      0.011     -0.267      1.220
 2002.972700      0.011     -0.267      1.220
 2002.975400      0.011     -0.267      1.221
 2002.978100      0.011     -0.268      1.221
 2002.980900      0.011     -0.268      1.223
 2002.983600      0.011     -0.267      1.222
 2002.986300      0.011     -0.267      1.222
 2002.989100      0.011     -0.267      1.221
 2002.991800      0.012     -0.267      1.221
 2002.994500      0.012     -0.268      1.225
 2002.997300      0.012     -0.268      1.225
 2003.000000      0.012     -0.268      1.224
 2003.002700      0.012     -0.268      1.224
 2003.005500      0.013     -0.267      1.224
 2003.008200      0.014     -0.268      1.227
 2003.010900      0.014     -0.269      1.229
 2003.013700      0.015     -0.271      1.238
 2003.016400      0.015     -0.271      1.239
 2003.019100      0.015     -0.271      1.239
 2003.021900      0.016     -0.271      1.244
 2003.024600      0.017     -0.272      1.246
 2003.027300      0.018     -0.272      1.249
 2003.030100      0.020     -0.274      1.255
 2003.032800      0.020     -0.274      1.258
 2003.035500      0.020     -0.274      1.259
 2003.038300      0.020     -0.274      1.259
 2003.041000      0.020     -0.274      1.260
 2003.043700      0.020     -0.274      1.260
 2003.046400      0.020     -0.275      1.264
 2003.049200      0.021     -0.275      1.268
 2003.051900      0.021     -0.275      1.268
 2003.054600      0.020     -0.276      1.272
 2003.057400      0.021     -0.277      1.278
 2003.060100      0.021     -0.279      1.285
 2003.062800      0.021     -0.279      1.287
 2003.065600      0.021     -0.279      1.288
 2003.068300      0.022     -0.279      1.289
 2003.071000      0.022     -0.279      1.288
 2003.073800      0.022     -0.279      1.288
 2003.076500      0.022     -0.280      1.291
 2003.079200      0.023     -0.281      1.302
 2003.082000      0.023     -0.281      1.301
 2003.084700      0.023     -0.281      1.301
 2003.087400      0.023     -0.281      1.302
 2003.090200      0.023     -0.282      1.303
 2003.092900      0.023     -0.281      1.303
 2003.095600      0.023     -0.281      1.302
 2003.098400      0.023     -0.281      1.302
 2003.101100      0.024     -0.281      1.302
 2003.103800      0.024     -0.281      1.302
 2003.106600      0.024     -0.281      1.302
 2003.109300      0.024     -0.281      1.304
 2003.112000      0.023     -0.282      1.306
 2003.114800      0.023     -0.282      1.307
 2003.117500      0.023     -0.283      1.311
 2003.120200      0.023     -0.284      1.311
 2003.123000      0.023     -0.283      1.310
 2003.125700      0.023     -0.283      1.310
 2003.128400      0.023     -0.284      1.311
 2003.131100      0.023     -0.284      1.311
 2003.133900      0.023     -0.284      1.311
 2003.136600      0.023     -0.284      1.312
 2003.139300      0.023     -0.284      1.313
 2003.142100      0.023     -0.284      1.314
 2003.144800      0.023     -0.284      1.314
 2003.147500      0.023     -0.284      1.313
 2003.150300      0.023     -0.284      1.313
 2003.153000      0.024     -0.285      1.315
 2003.155700      0.025     -0.286      1.322
 2003.158500      0.025     -0.288      1.327
 2003.161200      0.025     -0.288      1.332
 2003.163900      0.025     -0.289      1.333
 2003.166700      0.025     -0.289      1.333
 2003.169400      0.025     -0.290      1.340
 2003.172100      0.026     -0.292      1.352
 2003.174900      0.026     -0.293      1.359
 2003.177600      0.027     -0.294      1.363
 2003.180300      0.027     -0.294      1.365
 2003.183100      0.027     -0.295      1.366
 2003.185800      0.027     -0.295      1.367
 2003.188500      0.028     -0.296      1.371
 2003.191300      0.028     -0.295      1.371
 2003.194000      0.028     -0.296      1.372
 2003.196700      0.028     -0.297      1.377
 2003.199500      0.029     -0.298      1.382
 2003.202200      0.030     -0.300      1.390
 2003.204900      0.030     -0.301      1.394
 2003.207700      0.030     -0.302      1.396
 2003.210400      0.030     -0.303      1.402
 2003.213100      0.030     -0.303      1.403
 2003.215800      0.031     -0.303      1.403
 2003.218600      0.031     -0.303      1.403
 2003.221300      0.031     -0.303      1.402
 2003.224000      0.031     -0.302      1.401
 2003.226800      0.031     -0.302      1.401
 2003.229500      0.031     -0.302      1.401
 2003.232200      0.031     -0.302      1.401
 2003.235000      0.031     -0.302      1.400
 2003.237700      0.031     -0.302      1.401
 2003.240400      0.031     -0.302      1.401
 2003.243200      0.032     -0.302      1.400
 2003.245900      0.032     -0.302      1.400
 2003.248600      0.032     -0.302      1.400
 2003.251400      0.032     -0.302      1.400
 2003.254100      0.032     -0.303      1.403
 2003.256800      0.033     -0.305      1.415
 2003.259600      0.033     -0.306      1.419
 2003.262300      0.033     -0.306      1.420
 2003.265000      0.033     -0.306      1.420
 2003.267800      0.033     -0.306      1.420
 2003.270500      0.033     -0.307      1.421
 2003.273200      0.033     -0.307      1.422
 2003.276000      0.033     -0.307      1.422
 2003.278700      0.033     -0.307      1.423
 2003.281400      0.033     -0.308      1.425
 2003.284200      0.033     -0.309      1.430
 2003.286900      0.034     -0.313      1.446
 2003.289600      0.034     -0.315      1.462
 2003.292300      0.033     -0.317      1.469
 2003.295100      0.033     -0.318      1.470
 2003.297800      0.033     -0.318      1.473
 2003.300500      0.033     -0.319      1.477
 2003.303300      0.034     -0.320      1.480
 2003.306000      0.034     -0.320      1.479
 2003.308700      0.034     -0.320      1.479
 2003.311500      0.034     -0.319      1.478
 2003.314200      0.034     -0.320      1.479
 2003.316900      0.035     -0.320      1.481
 2003.319700      0.035     -0.321      1.483
 2003.322400      0.035     -0.321      1.484
 2003.325100      0.035     -0.322      1.486
 2003.327900      0.036     -0.322      1.488
 2003.330600      0.035     -0.323      1.491
 2003.333300      0.036     -0.323      1.492
 2003.336100      0.036     -0.323      1.494
 2003.338800      0.037     -0.325      1.502
 2003.341500      0.037     -0.326      1.510
 2003.344300      0.037     -0.326      1.512
 2003.347000      0.037     -0.327      1.514
 2003.349700      0.037     -0.327      1.516
 2003.352500      0.038     -0.328      1.519
 2003.355200      0.038     -0.329      1.522
 2003.357900      0.038     -0.329      1.523
 2003.360700      0.039     -0.330      1.527
 2003.363400      0.039     -0.331      1.531
 2003.366100      0.040     -0.332      1.534
 2003.368900      0.040     -0.332      1.537
 2003.371600      0.040     -0.333      1.539
 2003.374300      0.040     -0.333      1.541
 2003.377000      0.040     -0.334      1.545
 2003.379800      0.040     -0.335      1.550
 2003.382500      0.039     -0.336      1.552
 2003.385200      0.039     -0.336      1.554
 2003.388000      0.039     -0.338      1.562
 2003.390700      0.039     -0.340      1.567
 2003.393400      0.039     -0.341      1.576
 2003.396200      0.039     -0.342      1.581
 2003.398900      0.039     -0.344      1.588
 2003.401600      0.040     -0.346      1.601
 2003.404400      0.040     -0.348      1.611
 2003.407100      0.040     -0.349      1.617
 2003.409800      0.040     -0.350      1.619
 2003.412600      0.040     -0.351      1.623
 2003.415300      0.039     -0.353      1.629
 2003.418000      0.039     -0.355      1.636
 2003.420800      0.038     -0.359      1.654
 2003.423500      0.037     -0.362      1.668
 2003.426200      0.036     -0.364      1.677
 2003.429000      0.036     -0.365      1.683
 2003.431700      0.035     -0.367      1.690
 2003.434400      0.035     -0.368      1.694
 2003.437200      0.035     -0.370      1.699
 2003.439900      0.035     -0.371      1.705
 2003.442600      0.034     -0.373      1.710
 2003.445400      0.034     -0.374      1.714
 2003.448100      0.033     -0.376      1.724
 2003.450800      0.033     -0.379      1.734
 2003.453600      0.032     -0.381      1.741
 2003.456300      0.031     -0.383      1.749
 2003.459000      0.030     -0.385      1.756
 2003.461700      0.029     -0.387      1.764
 2003.464500      0.029     -0.390      1.776
 2003.467200      0.029     -0.394      1.793
 2003.469900      0.030     -0.398      1.808
 2003.472700      0.030     -0.399      1.815
 2003.475400      0.030     -0.401      1.822
 2003.478100      0.030     -0.404      1.833
 2003.480900      0.029     -0.406      1.842
 2003.483600      0.028     -0.408      1.850
 2003.486300      0.028     -0.410      1.857
 2003.489100      0.026     -0.412      1.864
 2003.491800      0.026     -0.413      1.869
 2003.494500      0.026     -0.415      1.873
 2003.497300      0.026     -0.416      1.880
 2003.500000      0.024     -0.418      1.888
 2003.502700      0.023     -0.420      1.896
 2003.505500      0.022     -0.422      1.905
 2003.508200      0.021     -0.424      1.913
 2003.510900      0.020     -0.426      1.922
 2003.513700      0.020     -0.427      1.930
 2003.516400      0.019     -0.429      1.940
 2003.519100      0.019     -0.431      1.946
 2003.521900      0.018     -0.433      1.955
 2003.524600      0.017     -0.434      1.961
 2003.527300      0.016     -0.436      1.968
 2003.530100      0.015     -0.438      1.975
 2003.532800      0.015     -0.440      1.981
 2003.535500      0.013     -0.440      1.979
 2003.538300      0.013     -0.442      1.984
 2003.541000      0.013     -0.443      1.989
 2003.543700      0.011     -0.446      1.998
 2003.546400      0.011     -0.447      2.001
 2003.549200      0.010     -0.449      2.007
 2003.551900      0.009     -0.450      2.013
 2003.554600      0.009     -0.451      2.012
 2003.557400      0.009     -0.452      2.017
 2003.560100      0.009     -0.454      2.023
 2003.562800      0.009     -0.455      2.026
 2003.565600      0.009     -0.456      2.030
 2003.568300      0.009     -0.457      2.034
 2003.571000      0.009     -0.457      2.038
 2003.573800      0.009     -0.458      2.042
 2003.576500      0.009     -0.459      2.045
 2003.579200      0.007     -0.461      2.051
 2003.582000      0.007     -0.462      2.055
 2003.584700      0.007     -0.463      2.057
 2003.587400      0.006     -0.463      2.059
 2003.590200      0.005     -0.465      2.066
 2003.592900      0.005     -0.467      2.072
 2003.595600      0.005     -0.468      2.077
 2003.598400      0.005     -0.469      2.078
 2003.601100      0.005     -0.470      2.079
 2003.603800      0.005     -0.470      2.082
 2003.606600      0.006     -0.472      2.091
 2003.609300      0.005     -0.474      2.099
 2003.612000      0.006     -0.475      2.101
 2003.614800      0.005     -0.475      2.102
 2003.617500      0.005     -0.477      2.108
 2003.620200      0.005     -0.478      2.113
 2003.623000      0.005     -0.478      2.115
 2003.625700      0.005     -0.479      2.119
 2003.628400      0.005     -0.481      2.130
 2003.631100      0.003     -0.482      2.129
 2003.633900      0.003     -0.482      2.128
 2003.636600      0.003     -0.482      2.130
 2003.639300      0.003     -0.483      2.133
 2003.642100      0.003     -0.484      2.135
 2003.644800      0.004     -0.484      2.128
 2003.647500      0.004     -0.484      2.128
 2003.650300      0.003     -0.482      2.119
 2003.653000      0.003     -0.482      2.117
 2003.655700      0.003     -0.483      2.117
 2003.658500      0.003     -0.481      2.110
 2003.661200      0.003     -0.481      2.107
 2003.663900      0.003     -0.482      2.111
 2003.666700      0.003     -0.482      2.111
 2003.669400      0.003     -0.483      2.112
 2003.672100      0.003     -0.483      2.112
 2003.674900      0.003     -0.483      2.113
 2003.677600      0.003     -0.483      2.114
 2003.680300      0.003     -0.484      2.116
 2003.683100      0.004     -0.484      2.116
 2003.685800      0.005     -0.485      2.120
 2003.688500      0.006     -0.486      2.128
 2003.691300      0.006     -0.487      2.132
 2003.694000      0.006     -0.488      2.137
 2003.696700      0.006     -0.488      2.140
 2003.699500      0.006     -0.488      2.141
 2003.702200      0.006     -0.488      2.142
 2003.704900      0.006     -0.489      2.145
 2003.707700      0.006     -0.490      2.151
 2003.710400      0.006     -0.491      2.154
 2003.713100      0.006     -0.490      2.154
 2003.715800      0.006     -0.491      2.157
 2003.718600      0.006     -0.493      2.169
 2003.721300      0.006     -0.494      2.172
 2003.724000      0.006     -0.494      2.172
 2003.726800      0.006     -0.494      2.173
 2003.729500      0.005     -0.494      2.176
 2003.732200      0.006     -0.494      2.174
 2003.735000      0.007     -0.494      2.174
 2003.737700      0.007     -0.495      2.175
 2003.740400      0.006     -0.494      2.171
 2003.743200      0.006     -0.494      2.168
 2003.745900      0.007     -0.494      2.168
 2003.748600      0.007     -0.494      2.170
 2003.751400      0.007     -0.494      2.170
 2003.754100      0.007     -0.494      2.172
 2003.756800      0.008     -0.495      2.171
 2003.759600      0.007     -0.495      2.175
 2003.762300      0.007     -0.495      2.176
 2003.765000      0.007     -0.495      2.177
 2003.767800      0.007     -0.496      2.178
 2003.770500      0.007     -0.496      2.180
 2003.773200      0.007     -0.496      2.180
 2003.776000      0.008     -0.496      2.179
 2003.778700      0.008     -0.495      2.178
 2003.781400      0.008     -0.496      2.181
 2003.784200      0.009     -0.497      2.189
 2003.786900      0.009     -0.498      2.193
 2003.789600      0.009     -0.499      2.199
 2003.792300      0.010     -0.500      2.208
 2003.795100      0.011     -0.502      2.215
 2003.797800      0.011     -0.502      2.221
 2003.800500      0.013     -0.505      2.242
 2003.803300      0.014     -0.508      2.258
 2003.806000      0.015     -0.508      2.260
 2003.808700      0.014     -0.509      2.264
 2003.811500      0.015     -0.508      2.261
 2003.814200      0.015     -0.508      2.261
 2003.816900      0.015     -0.508      2.261
 2003.819700      0.015     -0.509      2.261
 2003.822400      0.016     -0.509      2.264
 2003.825100      0.016     -0.509      2.263
 2003.827900      0.016     -0.509      2.266
 2003.830600      0.016     -0.509      2.266
 2003.833300      0.016     -0.509      2.265
 2003.836100      0.016     -0.509      2.266
 2003.838800      0.015     -0.509      2.265
 2003.841500      0.015     -0.509      2.265
 2003.844300      0.015     -0.509      2.264
 2003.847000      0.015     -0.509      2.265
 2003.849700      0.015     -0.509      2.265
 2003.852500      0.015     -0.509      2.266
 2003.855200      0.015     -0.509      2.266
 2003.857900      0.016     -0.510      2.271
 2003.860700      0.016     -0.510      2.275
 2003.863400      0.016     -0.511      2.276
 2003.866100      0.016     -0.510      2.275
 2003.868900      0.015     -0.510      2.276
 2003.871600      0.016     -0.511      2.279
 2003.874300      0.016     -0.511      2.282
 2003.877000      0.016     -0.511      2.282
 2003.879800      0.016     -0.511      2.283
 2003.882500      0.016     -0.512      2.287
 2003.885200      0.016     -0.513      2.289
 2003.888000      0.016     -0.513      2.292
 2003.890700      0.016     -0.513      2.291
 2003.893400      0.017     -0.513      2.291
 2003.896200      0.017     -0.513      2.291
 2003.898900      0.017     -0.514      2.293
