Time            N-Disp    E-Disp    U-Disp
 2002.002700     -0.002      0.015     -0.038
 2002.005500     -0.012      0.044     -0.107
 2002.008200     -0.005      0.055     -0.160
 2002.010900     -0.021      0.086     -0.237
 2002.013700     -0.028      0.104     -0.288
 2002.016400     -0.032      0.118     -0.330
 2002.019100     -0.028      0.128     -0.386
 2002.021900     -0.032      0.138     -0.430
 2002.024600     -0.027      0.153     -0.478
 2002.027300     -0.028      0.155     -0.486
 2002.030100     -0.028      0.158     -0.496
 2002.032800     -0.027      0.159     -0.500
 2002.035500     -0.033      0.170     -0.528
 2002.038300     -0.035      0.180     -0.555
 2002.041000     -0.037      0.186     -0.576
 2002.043700     -0.039      0.197     -0.604
 2002.046400     -0.041      0.207     -0.632
 2002.049200     -0.044      0.214     -0.653
 2002.051900     -0.047      0.216     -0.662
 2002.054600     -0.050      0.218     -0.669
 2002.057400     -0.056      0.222     -0.683
 2002.060100     -0.061      0.224     -0.695
 2002.062800     -0.063      0.225     -0.699
 2002.065600     -0.064      0.225     -0.700
 2002.068300     -0.065      0.226     -0.702
 2002.071000     -0.065      0.226     -0.703
 2002.073800     -0.065      0.226     -0.704
 2002.076500     -0.065      0.227     -0.706
 2002.079200     -0.065      0.229     -0.718
 2002.082000     -0.071      0.234     -0.735
 2002.084700     -0.078      0.241     -0.756
 2002.087400     -0.079      0.242     -0.759
 2002.090200     -0.078      0.244     -0.770
 2002.092900     -0.078      0.245     -0.772
 2002.095600     -0.078      0.246     -0.775
 2002.098400     -0.078      0.246     -0.776
 2002.101100     -0.078      0.246     -0.778
 2002.103800     -0.077      0.248     -0.782
 2002.106600     -0.077      0.248     -0.783
 2002.109300     -0.075      0.250     -0.792
 2002.112000     -0.075      0.250     -0.795
 2002.114800     -0.076      0.251     -0.798
 2002.117500     -0.082      0.260     -0.825
 2002.120200     -0.083      0.283     -0.901
 2002.123000     -0.082      0.285     -0.908
 2002.125700     -0.084      0.288     -0.925
 2002.128400     -0.084      0.292     -0.939
 2002.131100     -0.084      0.294     -0.943
 2002.133900     -0.087      0.300     -0.971
 2002.136600     -0.089      0.306     -0.991
 2002.139300     -0.091      0.310     -1.006
 2002.142100     -0.091      0.311     -1.011
 2002.144800     -0.091      0.312     -1.012
 2002.147500     -0.091      0.312     -1.013
 2002.150300     -0.093      0.315     -1.020
 2002.153000     -0.095      0.321     -1.036
 2002.155700     -0.095      0.333     -1.071
 2002.158500     -0.097      0.341     -1.093
 2002.161200     -0.113      0.353     -1.139
 2002.163900     -0.109      0.423     -1.393
 2002.166700     -0.099      0.440     -1.479
 2002.169400     -0.099      0.444     -1.491
 2002.172100     -0.099      0.445     -1.495
 2002.174900     -0.101      0.449     -1.505
 2002.177600     -0.101      0.450     -1.509
 2002.180300     -0.101      0.451     -1.512
 2002.183100     -0.101      0.452     -1.515
 2002.185800     -0.101      0.453     -1.516
 2002.188500     -0.101      0.453     -1.517
 2002.191300     -0.105      0.455     -1.527
 2002.194000     -0.103      0.482     -1.621
 2002.196700     -0.100      0.492     -1.660
 2002.199500     -0.098      0.494     -1.670
 2002.202200     -0.098      0.494     -1.672
 2002.204900     -0.098      0.495     -1.674
 2002.207700     -0.098      0.496     -1.676
 2002.210400     -0.097      0.496     -1.677
 2002.213100     -0.097      0.497     -1.680
 2002.215800     -0.098      0.500     -1.694
 2002.218600     -0.101      0.507     -1.710
 2002.221300     -0.106      0.521     -1.741
 2002.224000     -0.107      0.525     -1.751
 2002.226800     -0.114      0.535     -1.782
 2002.229500     -0.110      0.547     -1.820
 2002.232200     -0.110      0.549     -1.826
 2002.235000     -0.111      0.551     -1.835
 2002.237700     -0.111      0.556     -1.854
 2002.240400     -0.113      0.560     -1.865
 2002.243200     -0.113      0.560     -1.866
 2002.245900     -0.113      0.561     -1.867
 2002.248600     -0.113      0.561     -1.868
 2002.251400     -0.112      0.563     -1.873
 2002.254100     -0.111      0.563     -1.875
 2002.256800     -0.110      0.564     -1.877
 2002.259600     -0.113      0.569     -1.893
 2002.262300     -0.118      0.593     -1.955
 2002.265000     -0.116      0.604     -1.992
 2002.267800     -0.116      0.606     -1.998
 2002.270500     -0.117      0.612     -2.011
 2002.273200     -0.117      0.612     -2.012
 2002.276000     -0.121      0.619     -2.037
 2002.278700     -0.125      0.630     -2.066
 2002.281400     -0.127      0.640     -2.105
 2002.284200     -0.125      0.643     -2.116
 2002.286900     -0.124      0.643     -2.118
 2002.289600     -0.127      0.649     -2.135
 2002.292300     -0.131      0.661     -2.171
 2002.295100     -0.121      0.674     -2.236
 2002.297800     -0.119      0.686     -2.276
 2002.300500     -0.118      0.688     -2.281
 2002.303300     -0.119      0.691     -2.288
 2002.306000     -0.118      0.695     -2.305
 2002.308700     -0.118      0.702     -2.327
 2002.311500     -0.117      0.707     -2.337
 2002.314200     -0.120      0.716     -2.378
 2002.316900     -0.116      0.723     -2.419
 2002.319700     -0.116      0.723     -2.419
 2002.322400     -0.115      0.723     -2.420
 2002.325100     -0.115      0.723     -2.421
 2002.327900     -0.117      0.723     -2.424
 2002.330600     -0.118      0.723     -2.426
 2002.333300     -0.121      0.728     -2.441
 2002.336100     -0.124      0.734     -2.458
 2002.338800     -0.130      0.746     -2.486
 2002.341500     -0.136      0.760     -2.519
 2002.344300     -0.138      0.771     -2.560
 2002.347000     -0.136      0.774     -2.573
 2002.349700     -0.136      0.777     -2.582
 2002.352500     -0.136      0.778     -2.586
 2002.355200     -0.130      0.784     -2.627
 2002.357900     -0.117      0.790     -2.663
 2002.360700     -0.114      0.790     -2.669
 2002.363400     -0.111      0.789     -2.675
 2002.366100     -0.109      0.789     -2.679
 2002.368900     -0.104      0.788     -2.690
 2002.371600     -0.100      0.788     -2.699
 2002.374300     -0.098      0.788     -2.702
 2002.377000     -0.098      0.789     -2.708
 2002.379800     -0.103      0.797     -2.728
 2002.382500     -0.103      0.804     -2.744
 2002.385200     -0.102      0.807     -2.751
 2002.388000     -0.101      0.809     -2.756
 2002.390700     -0.101      0.818     -2.774
 2002.393400     -0.102      0.832     -2.807
 2002.396200     -0.105      0.839     -2.825
 2002.398900     -0.113      0.845     -2.846
 2002.401600     -0.122      0.851     -2.867
 2002.404400     -0.123      0.853     -2.872
 2002.407100     -0.124      0.858     -2.885
 2002.409800     -0.126      0.861     -2.900
 2002.412600     -0.133      0.864     -2.917
 2002.415300     -0.136      0.868     -2.929
 2002.418000     -0.138      0.869     -2.940
 2002.420800     -0.133      0.884     -2.994
 2002.423500     -0.127      0.895     -3.048
 2002.426200     -0.118      0.909     -3.111
 2002.429000     -0.119      0.916     -3.133
 2002.431700     -0.118      0.922     -3.151
 2002.434400     -0.116      0.924     -3.165
 2002.437200     -0.122      0.946     -3.215
 2002.439900     -0.128      0.964     -3.259
 2002.442600     -0.129      0.973     -3.289
 2002.445400     -0.128      0.975     -3.301
 2002.448100     -0.126      0.977     -3.306
 2002.450800     -0.125      0.977     -3.309
 2002.453600     -0.120      0.982     -3.328
 2002.456300     -0.116      0.995     -3.363
 2002.459000     -0.115      0.997     -3.369
 2002.461700     -0.115      0.998     -3.372
 2002.464500     -0.114      0.998     -3.374
 2002.467200     -0.114      0.998     -3.375
 2002.469900     -0.126      1.010     -3.428
 2002.472700     -0.129      1.041     -3.555
 2002.475400     -0.132      1.054     -3.606
 2002.478100     -0.134      1.066     -3.637
 2002.480900     -0.133      1.067     -3.643
 2002.483600     -0.135      1.069     -3.654
 2002.486300     -0.147      1.077     -3.691
 2002.489100     -0.147      1.095     -3.747
 2002.491800     -0.150      1.099     -3.762
 2002.494500     -0.154      1.100     -3.774
 2002.497300     -0.161      1.103     -3.790
 2002.500000     -0.164      1.106     -3.800
 2002.502700     -0.170      1.107     -3.811
 2002.505500     -0.183      1.126     -3.882
 2002.508200     -0.185      1.133     -3.907
 2002.510900     -0.183      1.135     -3.921
 2002.513700     -0.182      1.136     -3.925
 2002.516400     -0.180      1.135     -3.930
 2002.519100     -0.176      1.134     -3.938
 2002.521900     -0.169      1.135     -3.959
 2002.524600     -0.164      1.135     -3.969
 2002.527300     -0.161      1.140     -3.984
 2002.530100     -0.158      1.155     -4.018
 2002.532800     -0.152      1.168     -4.072
 2002.535500     -0.149      1.176     -4.109
 2002.538300     -0.150      1.180     -4.123
 2002.541000     -0.151      1.182     -4.131
 2002.543700     -0.150      1.235     -4.338
 2002.546400     -0.142      1.271     -4.488
 2002.549200     -0.143      1.289     -4.563
 2002.551900     -0.141      1.302     -4.600
 2002.554600     -0.145      1.314     -4.634
 2002.557400     -0.153      1.326     -4.697
 2002.560100     -0.167      1.340     -4.743
 2002.562800     -0.183      1.363     -4.823
 2002.565600     -0.180      1.368     -4.846
 2002.568300     -0.173      1.368     -4.863
 2002.571000     -0.159      1.388     -4.956
 2002.573800     -0.159      1.393     -4.978
 2002.576500     -0.161      1.397     -4.993
 2002.579200     -0.163      1.400     -5.003
 2002.582000     -0.162      1.403     -5.011
 2002.584700     -0.160      1.415     -5.035
 2002.587400     -0.158      1.432     -5.074
 2002.590200     -0.152      1.445     -5.110
 2002.592900     -0.145      1.454     -5.142
 2002.595600     -0.135      1.477     -5.235
 2002.598400     -0.130      1.493     -5.293
 2002.601100     -0.129      1.502     -5.336
 2002.603800     -0.128      1.503     -5.341
 2002.606600     -0.128      1.503     -5.344
 2002.609300     -0.128      1.504     -5.348
 2002.612000     -0.130      1.512     -5.380
 2002.614800     -0.130      1.514     -5.388
 2002.617500     -0.130      1.514     -5.389
 2002.620200     -0.130      1.514     -5.390
 2002.623000     -0.143      1.525     -5.437
 2002.625700     -0.161      1.567     -5.595
 2002.628400     -0.164      1.587     -5.676
 2002.631100     -0.169      1.604     -5.721
 2002.633900     -0.167      1.612     -5.738
 2002.636600     -0.166      1.617     -5.752
 2002.639300     -0.166      1.619     -5.761
 2002.642100     -0.169      1.625     -5.775
 2002.644800     -0.175      1.632     -5.797
 2002.647500     -0.181      1.641     -5.821
 2002.650300     -0.181      1.650     -5.850
 2002.653000     -0.179      1.652     -5.859
 2002.655700     -0.176      1.657     -5.884
 2002.658500     -0.176      1.660     -5.895
 2002.661200     -0.183      1.668     -5.922
 2002.663900     -0.183      1.683     -5.963
 2002.666700     -0.182      1.687     -5.973
 2002.669400     -0.182      1.689     -5.978
 2002.672100     -0.182      1.689     -5.983
 2002.674900     -0.181      1.689     -5.986
 2002.677600     -0.181      1.689     -5.989
 2002.680300     -0.199      1.741     -6.195
 2002.683100     -0.185      1.797     -6.425
 2002.685800     -0.189      1.848     -6.571
 2002.688500     -0.188      1.877     -6.634
 2002.691300     -0.191      1.897     -6.680
 2002.694000     -0.188      1.906     -6.700
 2002.696700     -0.192      1.913     -6.721
 2002.699500     -0.193      1.941     -6.785
 2002.702200     -0.202      1.959     -6.834
 2002.704900     -0.205      1.977     -6.901
 2002.707700     -0.205      1.981     -6.922
 2002.710400     -0.204      1.984     -6.935
 2002.713100     -0.208      1.986     -6.944
 2002.715800     -0.214      1.992     -6.964
 2002.718600     -0.220      1.996     -6.981
 2002.721300     -0.228      2.011     -7.019
 2002.724000     -0.228      2.017     -7.032
 2002.726800     -0.228      2.026     -7.052
 2002.729500     -0.223      2.064     -7.203
 2002.732200     -0.210      2.091     -7.333
 2002.735000     -0.205      2.099     -7.364
 2002.737700     -0.205      2.102     -7.373
 2002.740400     -0.209      2.112     -7.405
 2002.743200     -0.210      2.118     -7.425
 2002.745900     -0.218      2.147     -7.509
 2002.748600     -0.231      2.211     -7.665
 2002.751400     -0.230      2.263     -7.807
 2002.754100     -0.222      2.279     -7.865
 2002.756800     -0.228      2.292     -7.904
 2002.759600     -0.233      2.328     -8.002
 2002.762300     -0.232      2.338     -8.035
 2002.765000     -0.238      2.346     -8.061
 2002.767800     -0.236      2.355     -8.091
 2002.770500     -0.234      2.374     -8.138
 2002.773200     -0.232      2.381     -8.164
 2002.776000     -0.233      2.398     -8.203
 2002.778700     -0.237      2.416     -8.241
 2002.781400     -0.240      2.421     -8.254
 2002.784200     -0.240      2.421     -8.256
 2002.786900     -0.240      2.421     -8.256
 2002.789600     -0.240      2.421     -8.257
 2002.792300     -0.240      2.421     -8.258
 2002.795100     -0.240      2.421     -8.259
 2002.797800     -0.241      2.422     -8.261
 2002.800500     -0.242      2.422     -8.263
 2002.803300     -0.242      2.422     -8.264
 2002.806000     -0.242      2.423     -8.265
 2002.808700     -0.242      2.423     -8.266
 2002.811500     -0.242      2.423     -8.267
 2002.814200     -0.241      2.423     -8.269
 2002.816900     -0.240      2.424     -8.273
 2002.819700     -0.235      2.424     -8.282
 2002.822400     -0.231      2.424     -8.291
 2002.825100     -0.224      2.424     -8.305
 2002.827900     -0.216      2.423     -8.320
 2002.830600     -0.213      2.423     -8.326
 2002.833300     -0.214      2.425     -8.336
 2002.836100     -0.217      2.442     -8.380
 2002.838800     -0.218      2.451     -8.412
 2002.841500     -0.218      2.467     -8.449
 2002.844300     -0.228      2.485     -8.524
 2002.847000     -0.225      2.501     -8.582
 2002.849700     -0.227      2.504     -8.592
 2002.852500     -0.234      2.511     -8.611
 2002.855200     -0.240      2.517     -8.632
 2002.857900     -0.243      2.519     -8.641
 2002.860700     -0.242      2.519     -8.643
 2002.863400     -0.240      2.520     -8.647
 2002.866100     -0.239      2.521     -8.654
 2002.868900     -0.236      2.529     -8.687
 2002.871600     -0.229      2.538     -8.731
 2002.874300     -0.227      2.553     -8.785
 2002.877000     -0.233      2.568     -8.837
 2002.879800     -0.242      2.583     -8.875
 2002.882500     -0.244      2.598     -8.910
 2002.885200     -0.242      2.607     -8.931
 2002.888000     -0.241      2.615     -8.949
 2002.890700     -0.239      2.622     -8.969
 2002.893400     -0.241      2.631     -8.995
 2002.896200     -0.237      2.644     -9.030
 2002.898900     -0.237      2.659     -9.065
 2002.901600     -0.233      2.666     -9.088
 2002.904400     -0.232      2.670     -9.100
 2002.907100     -0.235      2.677     -9.119
 2002.909800     -0.245      2.704     -9.191
 2002.912600     -0.259      2.721     -9.240
 2002.915300     -0.263      2.728     -9.260
 2002.918000     -0.267      2.736     -9.288
 2002.920800     -0.269      2.750     -9.322
 2002.923500     -0.269      2.761     -9.361
 2002.926200     -0.280      2.800     -9.456
 2002.929000     -0.274      2.834     -9.579
 2002.931700     -0.271      2.836     -9.597
 2002.934400     -0.276      2.842     -9.613
 2002.937200     -0.305      2.884     -9.731
 2002.939900     -0.325      2.907     -9.819
 2002.942600     -0.330      2.922     -9.862
 2002.945400     -0.331      2.927     -9.876
 2002.948100     -0.332      2.938     -9.932
 2002.950800     -0.335      2.958     -9.986
 2002.953600     -0.335      2.962     -9.995
 2002.956300     -0.338      2.964    -10.006
 2002.959000     -0.349      2.991    -10.075
 2002.961700     -0.356      3.003    -10.106
 2002.964500     -0.355      3.015    -10.144
 2002.967200     -0.356      3.033    -10.210
 2002.969900     -0.356      3.037    -10.223
 2002.972700     -0.355      3.042    -10.236
 2002.975400     -0.353      3.051    -10.255
 2002.978100     -0.349      3.062    -10.279
 2002.980900     -0.348      3.065    -10.286
 2002.983600     -0.350      3.070    -10.299
 2002.986300     -0.347      3.075    -10.318
 2002.989100     -0.346      3.085    -10.346
 2002.991800     -0.347      3.091    -10.364
 2002.994500     -0.348      3.095    -10.375
 2002.997300     -0.343      3.113    -10.451
 2003.000000     -0.338      3.123    -10.494
 2003.002700     -0.336      3.125    -10.502
 2003.005500     -0.339      3.135    -10.534
 2003.008200     -0.342      3.158    -10.602
 2003.010900     -0.345      3.185    -10.691
 2003.013700     -0.358      3.208    -10.749
 2003.016400     -0.360      3.223    -10.784
 2003.019100     -0.358      3.232    -10.804
 2003.021900     -0.362      3.245    -10.837
 2003.024600     -0.352      3.268    -10.912
 2003.027300     -0.356      3.275    -10.934
 2003.030100     -0.362      3.283    -10.956
 2003.032800     -0.364      3.289    -10.973
 2003.035500     -0.360      3.290    -10.982
 2003.038300     -0.359      3.291    -10.991
 2003.041000     -0.357      3.291    -10.996
 2003.043700     -0.357      3.294    -11.008
 2003.046400     -0.357      3.295    -11.012
 2003.049200     -0.357      3.298    -11.025
 2003.051900     -0.353      3.301    -11.044
 2003.054600     -0.352      3.301    -11.046
 2003.057400     -0.354      3.303    -11.052
 2003.060100     -0.356      3.304    -11.056
 2003.062800     -0.357      3.305    -11.060
 2003.065600     -0.357      3.307    -11.064
 2003.068300     -0.358      3.312    -11.084
 2003.071000     -0.357      3.315    -11.096
 2003.073800     -0.370      3.320    -11.125
 2003.076500     -0.381      3.338    -11.199
 2003.079200     -0.360      3.380    -11.364
 2003.082000     -0.357      3.402    -11.465
 2003.084700     -0.358      3.411    -11.506
 2003.087400     -0.358      3.412    -11.508
 2003.090200     -0.358      3.412    -11.509
 2003.092900     -0.364      3.418    -11.529
 2003.095600     -0.368      3.437    -11.571
 2003.098400     -0.366      3.448    -11.595
 2003.101100     -0.363      3.454    -11.609
 2003.103800     -0.362      3.458    -11.621
 2003.106600     -0.363      3.464    -11.637
 2003.109300     -0.371      3.478    -11.672
 2003.112000     -0.380      3.498    -11.733
 2003.114800     -0.381      3.507    -11.758
 2003.117500     -0.390      3.530    -11.815
 2003.120200     -0.396      3.542    -11.856
 2003.123000     -0.396      3.547    -11.868
 2003.125700     -0.399      3.575    -11.930
 2003.128400     -0.400      3.587    -11.982
 2003.131100     -0.401      3.596    -12.007
 2003.133900     -0.403      3.603    -12.023
 2003.136600     -0.405      3.607    -12.033
 2003.139300     -0.406      3.612    -12.044
 2003.142100     -0.405      3.616    -12.053
 2003.144800     -0.405      3.620    -12.061
 2003.147500     -0.408      3.630    -12.085
 2003.150300     -0.404      3.635    -12.103
 2003.153000     -0.405      3.635    -12.107
 2003.155700     -0.409      3.639    -12.119
 2003.158500     -0.414      3.648    -12.144
 2003.161200     -0.416      3.659    -12.171
 2003.163900     -0.415      3.670    -12.198
 2003.166700     -0.413      3.675    -12.220
 2003.169400     -0.412      3.675    -12.221
 2003.172100     -0.413      3.675    -12.227
 2003.174900     -0.416      3.678    -12.237
 2003.177600     -0.417      3.679    -12.242
 2003.180300     -0.417      3.679    -12.243
 2003.183100     -0.417      3.679    -12.243
 2003.185800     -0.417      3.679    -12.245
 2003.188500     -0.418      3.691    -12.285
 2003.191300     -0.415      3.705    -12.331
 2003.194000     -0.414      3.706    -12.339
 2003.196700     -0.420      3.716    -12.367
 2003.199500     -0.420      3.735    -12.424
 2003.202200     -0.421      3.774    -12.524
 2003.204900     -0.416      3.786    -12.569
 2003.207700     -0.429      3.807    -12.628
 2003.210400     -0.430      3.825    -12.673
 2003.213100     -0.431      3.833    -12.693
 2003.215800     -0.430      3.843    -12.723
 2003.218600     -0.431      3.850    -12.739
 2003.221300     -0.430      3.853    -12.748
 2003.224000     -0.430      3.860    -12.763
 2003.226800     -0.429      3.867    -12.784
 2003.229500     -0.430      3.869    -12.790
 2003.232200     -0.431      3.874    -12.801
 2003.235000     -0.430      3.881    -12.820
 2003.237700     -0.430      3.884    -12.825
 2003.240400     -0.430      3.886    -12.831
 2003.243200     -0.431      3.888    -12.836
 2003.245900     -0.432      3.891    -12.847
 2003.248600     -0.435      3.894    -12.859
 2003.251400     -0.435      3.895    -12.862
 2003.254100     -0.442      3.911    -12.902
 2003.256800     -0.449      3.946    -13.003
 2003.259600     -0.452      3.982    -13.117
 2003.262300     -0.447      3.985    -13.137
 2003.265000     -0.447      3.994    -13.155
 2003.267800     -0.449      4.008    -13.189
 2003.270500     -0.452      4.024    -13.228
 2003.273200     -0.452      4.034    -13.256
 2003.276000     -0.453      4.038    -13.268
 2003.278700     -0.458      4.047    -13.294
 2003.281400     -0.464      4.067    -13.356
 2003.284200     -0.468      4.100    -13.440
 2003.286900     -0.489      4.133    -13.525
 2003.289600     -0.499      4.156    -13.577
 2003.292300     -0.503      4.181    -13.643
 2003.295100     -0.499      4.189    -13.680
 2003.297800     -0.493      4.191    -13.698
 2003.300500     -0.491      4.191    -13.705
 2003.303300     -0.492      4.200    -13.730
 2003.306000     -0.489      4.208    -13.754
 2003.308700     -0.488      4.214    -13.768
 2003.311500     -0.497      4.220    -13.791
 2003.314200     -0.496      4.221    -13.796
 2003.316900     -0.492      4.226    -13.817
 2003.319700     -0.487      4.240    -13.869
 2003.322400     -0.474      4.253    -13.937
 2003.325100     -0.468      4.254    -13.948
 2003.327900     -0.466      4.254    -13.953
 2003.330600     -0.466      4.254    -13.954
 2003.333300     -0.466      4.255    -13.957
 2003.336100     -0.466      4.257    -13.966
 2003.338800     -0.474      4.269    -14.001
 2003.341500     -0.475      4.275    -14.026
 2003.344300     -0.473      4.277    -14.038
 2003.347000     -0.470      4.291    -14.112
 2003.349700     -0.464      4.298    -14.153
 2003.352500     -0.462      4.301    -14.173
 2003.355200     -0.465      4.305    -14.188
 2003.357900     -0.456      4.329    -14.283
 2003.360700     -0.416      4.362    -14.450
 2003.363400     -0.408      4.381    -14.546
 2003.366100     -0.406      4.413    -14.665
 2003.368900     -0.407      4.430    -14.704
 2003.371600     -0.408      4.446    -14.746
 2003.374300     -0.407      4.448    -14.751
 2003.377000     -0.406      4.449    -14.754
 2003.379800     -0.415      4.454    -14.780
 2003.382500     -0.421      4.473    -14.868
 2003.385200     -0.401      4.499    -14.999
 2003.388000     -0.394      4.510    -15.046
 2003.390700     -0.393      4.517    -15.064
 2003.393400     -0.396      4.519    -15.075
 2003.396200     -0.401      4.525    -15.104
 2003.398900     -0.404      4.530    -15.115
 2003.401600     -0.408      4.533    -15.127
 2003.404400     -0.408      4.535    -15.131
 2003.407100     -0.403      4.549    -15.194
 2003.409800     -0.380      4.598    -15.396
 2003.412600     -0.375      4.604    -15.413
 2003.415300     -0.374      4.604    -15.418
 2003.418000     -0.372      4.604    -15.422
 2003.420800     -0.373      4.604    -15.423
 2003.423500     -0.374      4.605    -15.427
 2003.426200     -0.376      4.607    -15.433
 2003.429000     -0.376      4.607    -15.434
 2003.431700     -0.376      4.608    -15.436
 2003.434400     -0.378      4.609    -15.442
 2003.437200     -0.379      4.610    -15.447
 2003.439900     -0.377      4.611    -15.452
 2003.442600     -0.377      4.612    -15.454
 2003.445400     -0.377      4.613    -15.455
 2003.448100     -0.377      4.614    -15.458
 2003.450800     -0.377      4.614    -15.461
 2003.453600     -0.377      4.615    -15.463
 2003.456300     -0.376      4.615    -15.464
 2003.459000     -0.375      4.615    -15.468
 2003.461700     -0.372      4.615    -15.475
 2003.464500     -0.377      4.617    -15.491
 2003.467200     -0.389      4.632    -15.544
 2003.469900     -0.398      4.641    -15.576
 2003.472700     -0.399      4.643    -15.585
 2003.475400     -0.400      4.644    -15.588
 2003.478100     -0.401      4.646    -15.594
 2003.480900     -0.403      4.657    -15.618
 2003.483600     -0.402      4.670    -15.650
 2003.486300     -0.399      4.679    -15.683
 2003.489100     -0.404      4.690    -15.734
 2003.491800     -0.400      4.700    -15.775
 2003.494500     -0.399      4.709    -15.797
 2003.497300     -0.398      4.714    -15.807
 2003.500000     -0.397      4.717    -15.815
 2003.502700     -0.396      4.720    -15.821
 2003.505500     -0.396      4.722    -15.826
 2003.508200     -0.397      4.723    -15.828
 2003.510900     -0.398      4.724    -15.831
 2003.513700     -0.398      4.724    -15.832
 2003.516400     -0.399      4.725    -15.834
 2003.519100     -0.400      4.725    -15.835
 2003.521900     -0.399      4.725    -15.836
 2003.524600     -0.399      4.726    -15.840
 2003.527300     -0.400      4.728    -15.845
 2003.530100     -0.402      4.729    -15.853
 2003.532800     -0.404      4.730    -15.862
 2003.535500     -0.382      4.792    -16.161
 2003.538300     -0.358      4.803    -16.243
 2003.541000     -0.351      4.808    -16.263
 2003.543700     -0.353      4.810    -16.278
 2003.546400     -0.356      4.817    -16.303
 2003.549200     -0.352      4.819    -16.317
 2003.551900     -0.347      4.818    -16.331
 2003.554600     -0.330      4.837    -16.449
 2003.557400     -0.326      4.847    -16.486
 2003.560100     -0.318      4.849    -16.511
 2003.562800     -0.306      4.870    -16.621
 2003.565600     -0.304      4.880    -16.652
 2003.568300     -0.305      4.893    -16.680
 2003.571000     -0.303      4.896    -16.700
 2003.573800     -0.287      4.897    -16.738
 2003.576500     -0.281      4.899    -16.762
 2003.579200     -0.270      4.899    -16.784
 2003.582000     -0.255      4.907    -16.842
 2003.584700     -0.250      4.921    -16.895
 2003.587400     -0.250      4.921    -16.898
 2003.590200     -0.238      4.921    -16.921
 2003.592900     -0.226      4.922    -16.947
 2003.595600     -0.205      4.927    -17.015
 2003.598400     -0.200      4.943    -17.078
 2003.601100     -0.198      4.947    -17.091
 2003.603800     -0.194      4.952    -17.111
 2003.606600     -0.192      4.955    -17.118
 2003.609300     -0.198      4.970    -17.172
 2003.612000     -0.178      4.995    -17.280
 2003.614800     -0.164      5.024    -17.423
 2003.617500     -0.157      5.025    -17.442
 2003.620200     -0.151      5.069    -17.662
 2003.623000     -0.154      5.111    -17.808
 2003.625700     -0.152      5.119    -17.829
 2003.628400     -0.151      5.124    -17.845
 2003.631100     -0.148      5.175    -18.079
 2003.633900     -0.130      5.217    -18.280
 2003.636600     -0.129      5.224    -18.299
 2003.639300     -0.126      5.226    -18.307
 2003.642100     -0.130      5.244    -18.368
 2003.644800     -0.099      5.267    -18.482
 2003.647500     -0.079      5.267    -18.531
 2003.650300     -0.081      5.270    -18.545
 2003.653000     -0.078      5.273    -18.559
 2003.655700     -0.083      5.279    -18.587
 2003.658500     -0.084      5.307    -18.671
 2003.661200     -0.056      5.336    -18.807
 2003.663900     -0.058      5.342    -18.831
 2003.666700     -0.053      5.361    -18.916
 2003.669400     -0.049      5.368    -18.947
 2003.672100     -0.051      5.376    -18.972
 2003.674900     -0.054      5.392    -19.020
 2003.677600     -0.053      5.398    -19.038
 2003.680300     -0.054      5.420    -19.120
 2003.683100     -0.052      5.447    -19.211
 2003.685800     -0.051      5.463    -19.271
 2003.688500     -0.062      5.471    -19.297
 2003.691300     -0.063      5.473    -19.307
 2003.694000     -0.065      5.477    -19.318
 2003.696700     -0.064      5.479    -19.321
 2003.699500     -0.061      5.482    -19.349
 2003.702200     -0.054      5.484    -19.370
 2003.704900     -0.052      5.484    -19.376
 2003.707700     -0.048      5.484    -19.383
 2003.710400     -0.049      5.532    -19.612
 2003.713100     -0.062      5.582    -19.815
 2003.715800     -0.060      5.585    -19.826
 2003.718600     -0.072      5.589    -19.854
 2003.721300     -0.078      5.660    -20.141
 2003.724000     -0.081      5.673    -20.190
 2003.726800     -0.080      5.674    -20.197
 2003.729500     -0.093      5.716    -20.361
 2003.732200     -0.073      5.753    -20.533
 2003.735000     -0.040      5.811    -20.840
 2003.737700     -0.038      5.822    -20.897
 2003.740400     -0.061      5.944    -21.384
 2003.743200     -0.064      5.990    -21.582
 2003.745900     -0.085      6.062    -21.815
 2003.748600     -0.080      6.068    -21.843
 2003.751400     -0.075      6.096    -21.961
 2003.754100     -0.093      6.117    -22.036
 2003.756800     -0.083      6.138    -22.148
 2003.759600     -0.092      6.143    -22.175
 2003.762300     -0.104      6.156    -22.219
 2003.765000     -0.104      6.157    -22.225
 2003.767800     -0.103      6.160    -22.238
 2003.770500     -0.102      6.162    -22.249
 2003.773200     -0.097      6.171    -22.279
 2003.776000     -0.094      6.191    -22.337
 2003.778700     -0.091      6.199    -22.359
 2003.781400     -0.096      6.205    -22.376
 2003.784200     -0.102      6.216    -22.404
 2003.786900     -0.103      6.219    -22.411
 2003.789600     -0.103      6.221    -22.417
 2003.792300     -0.109      6.236    -22.452
 2003.795100     -0.114      6.246    -22.479
 2003.797800     -0.117      6.248    -22.489
 2003.800500     -0.133      6.263    -22.536
 2003.803300     -0.145      6.278    -22.577
 2003.806000     -0.143      6.284    -22.601
 2003.808700     -0.156      6.320    -22.753
 2003.811500     -0.129      6.418    -23.124
 2003.814200     -0.113      6.455    -23.296
 2003.816900     -0.112      6.461    -23.344
