Time            N-Disp    E-Disp    U-Disp
 2002.002700     -0.002      0.015     -0.037
 2002.005500     -0.011      0.043     -0.104
 2002.008200     -0.005      0.055     -0.155
 2002.010900     -0.020      0.084     -0.230
 2002.013700     -0.027      0.103     -0.279
 2002.016400     -0.032      0.116     -0.320
 2002.019100     -0.028      0.126     -0.374
 2002.021900     -0.031      0.137     -0.416
 2002.024600     -0.027      0.152     -0.463
 2002.027300     -0.027      0.154     -0.470
 2002.030100     -0.028      0.156     -0.479
 2002.032800     -0.028      0.157     -0.483
 2002.035500     -0.033      0.168     -0.510
 2002.038300     -0.035      0.178     -0.537
 2002.041000     -0.037      0.185     -0.557
 2002.043700     -0.039      0.195     -0.584
 2002.046400     -0.041      0.205     -0.612
 2002.049200     -0.044      0.212     -0.632
 2002.051900     -0.047      0.214     -0.641
 2002.054600     -0.050      0.216     -0.648
 2002.057400     -0.056      0.220     -0.661
 2002.060100     -0.061      0.222     -0.672
 2002.062800     -0.062      0.223     -0.676
 2002.065600     -0.063      0.223     -0.678
 2002.068300     -0.064      0.223     -0.679
 2002.071000     -0.064      0.224     -0.680
 2002.073800     -0.064      0.224     -0.681
 2002.076500     -0.064      0.224     -0.683
 2002.079200     -0.064      0.227     -0.694
 2002.082000     -0.070      0.232     -0.711
 2002.084700     -0.077      0.239     -0.731
 2002.087400     -0.078      0.240     -0.735
 2002.090200     -0.077      0.241     -0.746
 2002.092900     -0.077      0.242     -0.747
 2002.095600     -0.076      0.243     -0.750
 2002.098400     -0.076      0.243     -0.750
 2002.101100     -0.076      0.244     -0.753
 2002.103800     -0.076      0.245     -0.756
 2002.106600     -0.076      0.245     -0.758
 2002.109300     -0.074      0.247     -0.766
 2002.112000     -0.074      0.247     -0.769
 2002.114800     -0.074      0.248     -0.772
 2002.117500     -0.080      0.257     -0.798
 2002.120200     -0.082      0.280     -0.872
 2002.123000     -0.081      0.282     -0.879
 2002.125700     -0.082      0.285     -0.895
 2002.128400     -0.083      0.289     -0.909
 2002.131100     -0.083      0.291     -0.913
 2002.133900     -0.086      0.297     -0.940
 2002.136600     -0.087      0.304     -0.960
 2002.139300     -0.089      0.307     -0.974
 2002.142100     -0.089      0.308     -0.979
 2002.144800     -0.089      0.309     -0.980
 2002.147500     -0.089      0.309     -0.981
 2002.150300     -0.091      0.312     -0.988
 2002.153000     -0.093      0.318     -1.003
 2002.155700     -0.093      0.330     -1.038
 2002.158500     -0.095      0.338     -1.059
 2002.161200     -0.111      0.349     -1.105
 2002.163900     -0.105      0.419     -1.338
 2002.166700     -0.095      0.436     -1.421
 2002.169400     -0.095      0.439     -1.433
 2002.172100     -0.095      0.441     -1.436
 2002.174900     -0.097      0.444     -1.446
 2002.177600     -0.097      0.446     -1.451
 2002.180300     -0.097      0.447     -1.453
 2002.183100     -0.097      0.448     -1.456
 2002.185800     -0.097      0.449     -1.457
 2002.188500     -0.097      0.449     -1.458
 2002.191300     -0.101      0.450     -1.468
 2002.194000     -0.099      0.477     -1.558
 2002.196700     -0.096      0.488     -1.596
 2002.199500     -0.094      0.490     -1.606
 2002.202200     -0.094      0.490     -1.608
 2002.204900     -0.094      0.491     -1.611
 2002.207700     -0.093      0.491     -1.612
 2002.210400     -0.093      0.492     -1.613
 2002.213100     -0.092      0.492     -1.616
 2002.215800     -0.093      0.496     -1.630
 2002.218600     -0.096      0.503     -1.645
 2002.221300     -0.101      0.516     -1.676
 2002.224000     -0.103      0.520     -1.686
 2002.226800     -0.109      0.531     -1.716
 2002.229500     -0.105      0.542     -1.753
 2002.232200     -0.106      0.544     -1.759
 2002.235000     -0.106      0.546     -1.768
 2002.237700     -0.106      0.551     -1.786
 2002.240400     -0.108      0.555     -1.797
 2002.243200     -0.108      0.555     -1.798
 2002.245900     -0.108      0.556     -1.799
 2002.248600     -0.108      0.556     -1.800
 2002.251400     -0.107      0.558     -1.804
 2002.254100     -0.106      0.558     -1.807
 2002.256800     -0.105      0.558     -1.809
 2002.259600     -0.108      0.564     -1.824
 2002.262300     -0.112      0.587     -1.884
 2002.265000     -0.111      0.599     -1.921
 2002.267800     -0.111      0.600     -1.926
 2002.270500     -0.112      0.605     -1.939
 2002.273200     -0.111      0.606     -1.940
 2002.276000     -0.116      0.613     -1.964
 2002.278700     -0.119      0.624     -1.992
 2002.281400     -0.122      0.634     -2.029
 2002.284200     -0.119      0.636     -2.039
 2002.286900     -0.119      0.637     -2.042
 2002.289600     -0.122      0.642     -2.058
 2002.292300     -0.125      0.654     -2.092
 2002.295100     -0.116      0.667     -2.156
 2002.297800     -0.114      0.680     -2.195
 2002.300500     -0.113      0.681     -2.200
 2002.303300     -0.113      0.684     -2.207
 2002.306000     -0.113      0.689     -2.223
 2002.308700     -0.112      0.696     -2.245
 2002.311500     -0.112      0.700     -2.254
 2002.314200     -0.115      0.709     -2.294
 2002.316900     -0.111      0.717     -2.334
 2002.319700     -0.111      0.717     -2.334
 2002.322400     -0.111      0.717     -2.335
 2002.325100     -0.111      0.717     -2.335
 2002.327900     -0.112      0.717     -2.339
 2002.330600     -0.113      0.717     -2.340
 2002.333300     -0.115      0.722     -2.355
 2002.336100     -0.118      0.728     -2.371
 2002.338800     -0.125      0.739     -2.399
 2002.341500     -0.130      0.753     -2.431
 2002.344300     -0.132      0.764     -2.470
 2002.347000     -0.130      0.767     -2.483
 2002.349700     -0.130      0.770     -2.492
 2002.352500     -0.131      0.771     -2.495
 2002.355200     -0.125      0.777     -2.527
 2002.357900     -0.112      0.782     -2.559
 2002.360700     -0.110      0.782     -2.565
 2002.363400     -0.107      0.782     -2.571
 2002.366100     -0.105      0.782     -2.574
 2002.368900     -0.100      0.781     -2.585
 2002.371600     -0.096      0.781     -2.593
 2002.374300     -0.095      0.781     -2.596
 2002.377000     -0.094      0.782     -2.601
 2002.379800     -0.099      0.789     -2.621
 2002.382500     -0.099      0.796     -2.636
 2002.385200     -0.098      0.799     -2.642
 2002.388000     -0.097      0.801     -2.648
 2002.390700     -0.097      0.809     -2.664
 2002.393400     -0.098      0.822     -2.695
 2002.396200     -0.101      0.829     -2.710
 2002.398900     -0.109      0.834     -2.730
 2002.401600     -0.117      0.840     -2.750
 2002.404400     -0.119      0.842     -2.755
 2002.407100     -0.119      0.847     -2.767
 2002.409800     -0.120      0.849     -2.780
 2002.412600     -0.127      0.852     -2.794
 2002.415300     -0.130      0.856     -2.806
 2002.418000     -0.132      0.857     -2.816
 2002.420800     -0.127      0.870     -2.862
 2002.423500     -0.120      0.880     -2.905
 2002.426200     -0.112      0.893     -2.955
 2002.429000     -0.113      0.899     -2.975
 2002.431700     -0.112      0.905     -2.991
 2002.434400     -0.110      0.907     -3.003
 2002.437200     -0.115      0.927     -3.047
 2002.439900     -0.120      0.943     -3.086
 2002.442600     -0.123      0.951     -3.112
 2002.445400     -0.121      0.953     -3.122
 2002.448100     -0.120      0.954     -3.126
 2002.450800     -0.119      0.955     -3.129
 2002.453600     -0.113      0.959     -3.147
 2002.456300     -0.110      0.973     -3.181
 2002.459000     -0.110      0.975     -3.187
 2002.461700     -0.109      0.975     -3.190
 2002.464500     -0.109      0.976     -3.192
 2002.467200     -0.109      0.976     -3.192
 2002.469900     -0.120      0.985     -3.233
 2002.472700     -0.123      1.015     -3.341
 2002.475400     -0.125      1.029     -3.388
 2002.478100     -0.127      1.040     -3.418
 2002.480900     -0.126      1.041     -3.423
 2002.483600     -0.128      1.043     -3.432
 2002.486300     -0.133      1.048     -3.455
 2002.489100     -0.133      1.061     -3.487
 2002.491800     -0.135      1.064     -3.500
 2002.494500     -0.138      1.065     -3.508
 2002.497300     -0.144      1.068     -3.521
 2002.500000     -0.147      1.070     -3.530
 2002.502700     -0.152      1.072     -3.540
 2002.505500     -0.165      1.088     -3.594
 2002.508200     -0.166      1.095     -3.616
 2002.510900     -0.164      1.097     -3.630
 2002.513700     -0.163      1.098     -3.633
 2002.516400     -0.161      1.098     -3.637
 2002.519100     -0.159      1.097     -3.643
 2002.521900     -0.153      1.096     -3.656
 2002.524600     -0.149      1.096     -3.665
 2002.527300     -0.147      1.100     -3.677
 2002.530100     -0.143      1.114     -3.707
 2002.532800     -0.136      1.126     -3.754
 2002.535500     -0.134      1.134     -3.789
 2002.538300     -0.135      1.138     -3.802
 2002.541000     -0.135      1.140     -3.807
 2002.543700     -0.129      1.173     -3.906
 2002.546400     -0.123      1.200     -3.992
 2002.549200     -0.123      1.216     -4.051
 2002.551900     -0.121      1.228     -4.083
 2002.554600     -0.125      1.239     -4.114
 2002.557400     -0.132      1.251     -4.164
 2002.560100     -0.145      1.265     -4.207
 2002.562800     -0.160      1.286     -4.281
 2002.565600     -0.158      1.292     -4.302
 2002.568300     -0.151      1.291     -4.317
 2002.571000     -0.138      1.309     -4.382
 2002.573800     -0.137      1.314     -4.401
 2002.576500     -0.139      1.317     -4.414
 2002.579200     -0.140      1.320     -4.422
 2002.582000     -0.139      1.323     -4.430
 2002.584700     -0.138      1.334     -4.452
 2002.587400     -0.136      1.350     -4.488
 2002.590200     -0.131      1.362     -4.521
 2002.592900     -0.123      1.371     -4.550
 2002.595600     -0.112      1.392     -4.621
 2002.598400     -0.107      1.407     -4.672
 2002.601100     -0.106      1.415     -4.704
 2002.603800     -0.105      1.416     -4.709
 2002.606600     -0.104      1.416     -4.711
 2002.609300     -0.104      1.417     -4.714
 2002.612000     -0.105      1.425     -4.737
 2002.614800     -0.105      1.426     -4.744
 2002.617500     -0.105      1.427     -4.745
 2002.620200     -0.105      1.427     -4.745
 2002.623000     -0.115      1.436     -4.778
 2002.625700     -0.132      1.476     -4.909
 2002.628400     -0.135      1.495     -4.978
 2002.631100     -0.139      1.512     -5.019
 2002.633900     -0.137      1.518     -5.035
 2002.636600     -0.136      1.523     -5.048
 2002.639300     -0.136      1.526     -5.056
 2002.642100     -0.138      1.530     -5.068
 2002.644800     -0.143      1.537     -5.087
 2002.647500     -0.149      1.546     -5.109
 2002.650300     -0.149      1.555     -5.136
 2002.653000     -0.147      1.557     -5.145
 2002.655700     -0.144      1.562     -5.167
 2002.658500     -0.144      1.564     -5.178
 2002.661200     -0.151      1.572     -5.204
 2002.663900     -0.150      1.588     -5.244
 2002.666700     -0.150      1.591     -5.253
 2002.669400     -0.149      1.593     -5.259
 2002.672100     -0.149      1.593     -5.263
 2002.674900     -0.149      1.593     -5.266
 2002.677600     -0.148      1.593     -5.269
 2002.680300     -0.154      1.631     -5.388
 2002.683100     -0.140      1.678     -5.556
 2002.685800     -0.142      1.727     -5.693
 2002.688500     -0.141      1.754     -5.752
 2002.691300     -0.144      1.772     -5.794
 2002.694000     -0.140      1.781     -5.813
 2002.696700     -0.144      1.788     -5.831
 2002.699500     -0.145      1.812     -5.888
 2002.702200     -0.151      1.829     -5.929
 2002.704900     -0.154      1.845     -5.983
 2002.707700     -0.153      1.849     -6.001
 2002.710400     -0.153      1.851     -6.011
 2002.713100     -0.156      1.853     -6.020
 2002.715800     -0.163      1.859     -6.040
 2002.718600     -0.167      1.863     -6.055
 2002.721300     -0.175      1.876     -6.090
 2002.724000     -0.175      1.882     -6.103
 2002.726800     -0.175      1.890     -6.121
 2002.729500     -0.170      1.922     -6.229
 2002.732200     -0.156      1.949     -6.346
 2002.735000     -0.152      1.957     -6.375
 2002.737700     -0.152      1.959     -6.384
 2002.740400     -0.155      1.969     -6.415
 2002.743200     -0.156      1.975     -6.435
 2002.745900     -0.164      2.003     -6.512
 2002.748600     -0.177      2.063     -6.659
 2002.751400     -0.176      2.113     -6.790
 2002.754100     -0.169      2.129     -6.843
 2002.756800     -0.175      2.141     -6.881
 2002.759600     -0.179      2.176     -6.976
 2002.762300     -0.179      2.186     -7.008
 2002.765000     -0.184      2.194     -7.032
 2002.767800     -0.182      2.202     -7.060
 2002.770500     -0.181      2.221     -7.105
 2002.773200     -0.178      2.228     -7.129
 2002.776000     -0.180      2.243     -7.165
 2002.778700     -0.183      2.260     -7.201
 2002.781400     -0.186      2.264     -7.213
 2002.784200     -0.186      2.265     -7.215
 2002.786900     -0.186      2.265     -7.215
 2002.789600     -0.186      2.265     -7.215
 2002.792300     -0.186      2.265     -7.216
 2002.795100     -0.186      2.265     -7.217
 2002.797800     -0.187      2.266     -7.219
 2002.800500     -0.188      2.266     -7.221
 2002.803300     -0.188      2.266     -7.222
 2002.806000     -0.188      2.266     -7.223
 2002.808700     -0.188      2.267     -7.224
 2002.811500     -0.188      2.267     -7.225
 2002.814200     -0.187      2.267     -7.227
 2002.816900     -0.186      2.267     -7.231
 2002.819700     -0.182      2.268     -7.240
 2002.822400     -0.178      2.268     -7.248
 2002.825100     -0.170      2.267     -7.262
 2002.827900     -0.163      2.267     -7.277
 2002.830600     -0.160      2.267     -7.283
 2002.833300     -0.161      2.269     -7.292
 2002.836100     -0.164      2.285     -7.336
 2002.838800     -0.165      2.294     -7.366
 2002.841500     -0.165      2.310     -7.401
 2002.844300     -0.174      2.328     -7.473
 2002.847000     -0.172      2.344     -7.529
 2002.849700     -0.174      2.348     -7.538
 2002.852500     -0.180      2.354     -7.557
 2002.855200     -0.186      2.360     -7.578
 2002.857900     -0.189      2.362     -7.585
 2002.860700     -0.188      2.362     -7.587
 2002.863400     -0.186      2.363     -7.592
 2002.866100     -0.185      2.364     -7.598
 2002.868900     -0.182      2.372     -7.631
 2002.871600     -0.176      2.382     -7.672
 2002.874300     -0.173      2.396     -7.725
 2002.877000     -0.179      2.412     -7.775
 2002.879800     -0.188      2.426     -7.812
 2002.882500     -0.190      2.442     -7.846
 2002.885200     -0.188      2.450     -7.866
 2002.888000     -0.187      2.458     -7.884
 2002.890700     -0.186      2.465     -7.903
 2002.893400     -0.187      2.474     -7.928
 2002.896200     -0.184      2.487     -7.962
 2002.898900     -0.184      2.502     -7.997
 2002.901600     -0.180      2.508     -8.019
 2002.904400     -0.179      2.512     -8.030
 2002.907100     -0.182      2.520     -8.048
 2002.909800     -0.192      2.545     -8.113
 2002.912600     -0.205      2.560     -8.157
 2002.915300     -0.209      2.566     -8.175
 2002.918000     -0.212      2.574     -8.203
 2002.920800     -0.215      2.588     -8.236
 2002.923500     -0.215      2.599     -8.273
 2002.926200     -0.225      2.637     -8.365
 2002.929000     -0.220      2.671     -8.484
 2002.931700     -0.217      2.674     -8.502
 2002.934400     -0.221      2.679     -8.518
 2002.937200     -0.249      2.720     -8.623
 2002.939900     -0.269      2.742     -8.707
 2002.942600     -0.274      2.757     -8.748
 2002.945400     -0.275      2.762     -8.762
 2002.948100     -0.276      2.773     -8.816
 2002.950800     -0.279      2.793     -8.869
 2002.953600     -0.279      2.797     -8.878
 2002.956300     -0.282      2.799     -8.888
 2002.959000     -0.293      2.826     -8.957
 2002.961700     -0.299      2.838     -8.987
 2002.964500     -0.298      2.850     -9.025
 2002.967200     -0.299      2.868     -9.089
 2002.969900     -0.300      2.872     -9.101
 2002.972700     -0.298      2.877     -9.113
 2002.975400     -0.297      2.886     -9.132
 2002.978100     -0.293      2.896     -9.154
 2002.980900     -0.292      2.898     -9.162
 2002.983600     -0.294      2.903     -9.174
 2002.986300     -0.291      2.908     -9.191
 2002.989100     -0.290      2.918     -9.219
 2002.991800     -0.291      2.925     -9.237
 2002.994500     -0.292      2.928     -9.247
 2002.997300     -0.287      2.947     -9.321
 2003.000000     -0.282      2.957     -9.362
 2003.002700     -0.280      2.959     -9.370
 2003.005500     -0.283      2.969     -9.402
 2003.008200     -0.286      2.992     -9.467
 2003.010900     -0.289      3.019     -9.555
 2003.013700     -0.300      3.041     -9.610
 2003.016400     -0.302      3.056     -9.644
 2003.019100     -0.300      3.064     -9.663
 2003.021900     -0.304      3.077     -9.695
 2003.024600     -0.294      3.100     -9.767
 2003.027300     -0.298      3.106     -9.788
 2003.030100     -0.303      3.114     -9.810
 2003.032800     -0.305      3.120     -9.826
 2003.035500     -0.302      3.121     -9.834
 2003.038300     -0.300      3.122     -9.843
 2003.041000     -0.299      3.122     -9.848
 2003.043700     -0.299      3.125     -9.860
 2003.046400     -0.299      3.126     -9.863
 2003.049200     -0.298      3.129     -9.876
 2003.051900     -0.295      3.132     -9.894
 2003.054600     -0.294      3.133     -9.897
 2003.057400     -0.296      3.134     -9.902
 2003.060100     -0.297      3.135     -9.906
 2003.062800     -0.298      3.136     -9.909
 2003.065600     -0.299      3.138     -9.914
 2003.068300     -0.299      3.143     -9.933
 2003.071000     -0.299      3.146     -9.945
 2003.073800     -0.311      3.151     -9.973
 2003.076500     -0.321      3.165    -10.022
 2003.079200     -0.301      3.207    -10.165
 2003.082000     -0.297      3.229    -10.262
 2003.084700     -0.298      3.239    -10.303
 2003.087400     -0.298      3.239    -10.304
 2003.090200     -0.298      3.239    -10.305
 2003.092900     -0.304      3.246    -10.325
 2003.095600     -0.308      3.264    -10.366
 2003.098400     -0.305      3.275    -10.389
 2003.101100     -0.303      3.280    -10.403
 2003.103800     -0.303      3.284    -10.414
 2003.106600     -0.303      3.291    -10.430
 2003.109300     -0.311      3.304    -10.464
 2003.112000     -0.320      3.324    -10.523
 2003.114800     -0.321      3.334    -10.547
 2003.117500     -0.330      3.355    -10.603
 2003.120200     -0.335      3.368    -10.642
 2003.123000     -0.336      3.373    -10.654
 2003.125700     -0.339      3.399    -10.715
 2003.128400     -0.339      3.412    -10.765
 2003.131100     -0.340      3.421    -10.788
 2003.133900     -0.343      3.427    -10.805
 2003.136600     -0.344      3.432    -10.814
 2003.139300     -0.345      3.436    -10.825
 2003.142100     -0.344      3.440    -10.834
 2003.144800     -0.344      3.444    -10.841
 2003.147500     -0.347      3.454    -10.865
 2003.150300     -0.344      3.459    -10.882
 2003.153000     -0.345      3.459    -10.885
 2003.155700     -0.348      3.462    -10.897
 2003.158500     -0.353      3.472    -10.921
 2003.161200     -0.354      3.482    -10.947
 2003.163900     -0.354      3.493    -10.973
 2003.166700     -0.351      3.497    -10.994
 2003.169400     -0.351      3.497    -10.995
 2003.172100     -0.351      3.498    -11.001
 2003.174900     -0.354      3.501    -11.011
 2003.177600     -0.356      3.501    -11.015
 2003.180300     -0.356      3.502    -11.016
 2003.183100     -0.356      3.502    -11.016
 2003.185800     -0.356      3.502    -11.018
 2003.188500     -0.356      3.513    -11.056
 2003.191300     -0.353      3.527    -11.101
 2003.194000     -0.352      3.528    -11.109
 2003.196700     -0.358      3.538    -11.136
 2003.199500     -0.357      3.557    -11.191
 2003.202200     -0.359      3.595    -11.288
 2003.204900     -0.354      3.607    -11.332
 2003.207700     -0.366      3.628    -11.390
 2003.210400     -0.367      3.646    -11.433
 2003.213100     -0.368      3.653    -11.453
 2003.215800     -0.366      3.663    -11.482
 2003.218600     -0.367      3.669    -11.497
 2003.221300     -0.367      3.673    -11.506
 2003.224000     -0.367      3.679    -11.521
 2003.226800     -0.366      3.687    -11.541
 2003.229500     -0.366      3.689    -11.546
 2003.232200     -0.368      3.693    -11.557
 2003.235000     -0.367      3.701    -11.575
 2003.237700     -0.367      3.703    -11.580
 2003.240400     -0.367      3.706    -11.586
 2003.243200     -0.368      3.707    -11.591
 2003.245900     -0.369      3.711    -11.602
 2003.248600     -0.372      3.714    -11.613
 2003.251400     -0.372      3.714    -11.616
 2003.254100     -0.379      3.730    -11.655
 2003.256800     -0.384      3.764    -11.752
 2003.259600     -0.387      3.800    -11.862
 2003.262300     -0.383      3.803    -11.881
 2003.265000     -0.383      3.812    -11.899
 2003.267800     -0.385      3.826    -11.932
 2003.270500     -0.387      3.841    -11.970
 2003.273200     -0.388      3.851    -11.997
 2003.276000     -0.389      3.855    -12.008
 2003.278700     -0.394      3.863    -12.034
 2003.281400     -0.400      3.883    -12.094
 2003.284200     -0.404      3.916    -12.177
 2003.286900     -0.423      3.948    -12.259
 2003.289600     -0.434      3.970    -12.309
 2003.292300     -0.437      3.995    -12.373
 2003.295100     -0.433      4.003    -12.409
 2003.297800     -0.428      4.005    -12.426
 2003.300500     -0.426      4.006    -12.432
 2003.303300     -0.427      4.014    -12.457
 2003.306000     -0.424      4.023    -12.481
 2003.308700     -0.423      4.028    -12.494
 2003.311500     -0.432      4.034    -12.517
 2003.314200     -0.431      4.035    -12.522
 2003.316900     -0.427      4.041    -12.542
 2003.319700     -0.422      4.054    -12.592
 2003.322400     -0.409      4.068    -12.657
 2003.325100     -0.404      4.068    -12.667
 2003.327900     -0.402      4.069    -12.672
 2003.330600     -0.401      4.069    -12.673
 2003.333300     -0.401      4.070    -12.675
 2003.336100     -0.402      4.071    -12.685
 2003.338800     -0.409      4.083    -12.719
 2003.341500     -0.410      4.089    -12.744
 2003.344300     -0.409      4.092    -12.755
 2003.347000     -0.405      4.106    -12.825
 2003.349700     -0.400      4.113    -12.865
 2003.352500     -0.398      4.116    -12.884
 2003.355200     -0.400      4.120    -12.899
 2003.357900     -0.392      4.145    -12.986
 2003.360700     -0.351      4.178    -13.143
 2003.363400     -0.344      4.197    -13.229
 2003.366100     -0.341      4.229    -13.344
 2003.368900     -0.343      4.246    -13.382
 2003.371600     -0.343      4.261    -13.423
 2003.374300     -0.342      4.263    -13.428
 2003.377000     -0.341      4.264    -13.430
 2003.379800     -0.350      4.268    -13.452
 2003.382500     -0.354      4.288    -13.526
 2003.385200     -0.336      4.311    -13.639
 2003.388000     -0.330      4.323    -13.684
 2003.390700     -0.329      4.329    -13.702
 2003.393400     -0.332      4.332    -13.712
 2003.396200     -0.336      4.338    -13.740
 2003.398900     -0.339      4.342    -13.750
 2003.401600     -0.343      4.346    -13.761
 2003.404400     -0.343      4.347    -13.765
 2003.407100     -0.337      4.361    -13.814
 2003.409800     -0.311      4.406    -13.973
 2003.412600     -0.307      4.412    -13.989
 2003.415300     -0.305      4.412    -13.994
 2003.418000     -0.304      4.412    -13.998
 2003.420800     -0.304      4.413    -13.998
 2003.423500     -0.305      4.413    -14.002
 2003.426200     -0.307      4.415    -14.007
 2003.429000     -0.307      4.415    -14.008
 2003.431700     -0.307      4.415    -14.009
 2003.434400     -0.309      4.416    -14.014
 2003.437200     -0.310      4.418    -14.018
 2003.439900     -0.308      4.419    -14.023
 2003.442600     -0.307      4.419    -14.025
 2003.445400     -0.307      4.420    -14.026
 2003.448100     -0.308      4.421    -14.028
 2003.450800     -0.308      4.421    -14.032
 2003.453600     -0.308      4.422    -14.033
 2003.456300     -0.307      4.422    -14.034
 2003.459000     -0.305      4.422    -14.038
 2003.461700     -0.302      4.422    -14.044
 2003.464500     -0.307      4.424    -14.059
 2003.467200     -0.318      4.438    -14.105
 2003.469900     -0.325      4.447    -14.135
 2003.472700     -0.326      4.449    -14.143
 2003.475400     -0.327      4.449    -14.145
 2003.478100     -0.328      4.451    -14.150
 2003.480900     -0.329      4.461    -14.170
 2003.483600     -0.328      4.472    -14.198
 2003.486300     -0.325      4.481    -14.227
 2003.489100     -0.329      4.491    -14.265
 2003.491800     -0.325      4.501    -14.300
 2003.494500     -0.324      4.509    -14.321
 2003.497300     -0.323      4.513    -14.329
 2003.500000     -0.322      4.516    -14.336
 2003.502700     -0.321      4.519    -14.341
 2003.505500     -0.321      4.521    -14.346
 2003.508200     -0.322      4.521    -14.348
 2003.510900     -0.323      4.522    -14.350
 2003.513700     -0.323      4.522    -14.351
 2003.516400     -0.324      4.523    -14.353
 2003.519100     -0.324      4.523    -14.353
 2003.521900     -0.324      4.523    -14.354
 2003.524600     -0.323      4.524    -14.357
 2003.527300     -0.324      4.526    -14.362
 2003.530100     -0.326      4.527    -14.369
 2003.532800     -0.326      4.528    -14.374
 2003.535500     -0.311      4.561    -14.494
 2003.538300     -0.289      4.571    -14.557
 2003.541000     -0.282      4.576    -14.576
 2003.543700     -0.284      4.578    -14.584
 2003.546400     -0.286      4.584    -14.607
 2003.549200     -0.283      4.586    -14.618
 2003.551900     -0.279      4.586    -14.628
 2003.554600     -0.266      4.601    -14.697
 2003.557400     -0.262      4.611    -14.730
 2003.560100     -0.255      4.613    -14.750
 2003.562800     -0.242      4.633    -14.837
 2003.565600     -0.241      4.642    -14.865
 2003.568300     -0.242      4.655    -14.891
 2003.571000     -0.240      4.657    -14.908
 2003.573800     -0.226      4.658    -14.940
 2003.576500     -0.220      4.660    -14.961
 2003.579200     -0.210      4.660    -14.981
 2003.582000     -0.195      4.667    -15.017
 2003.584700     -0.189      4.678    -15.056
 2003.587400     -0.188      4.679    -15.059
 2003.590200     -0.178      4.679    -15.080
 2003.592900     -0.168      4.681    -15.100
 2003.595600     -0.154      4.683    -15.133
 2003.598400     -0.146      4.694    -15.172
 2003.601100     -0.145      4.697    -15.182
 2003.603800     -0.142      4.702    -15.195
 2003.606600     -0.141      4.704    -15.202
 2003.609300     -0.144      4.716    -15.241
 2003.612000     -0.125      4.738    -15.321
 2003.614800     -0.112      4.762    -15.413
 2003.617500     -0.105      4.763    -15.430
 2003.620200     -0.098      4.796    -15.559
 2003.623000     -0.099      4.837    -15.698
 2003.625700     -0.097      4.845    -15.717
 2003.628400     -0.096      4.850    -15.729
 2003.631100     -0.092      4.874    -15.812
 2003.633900     -0.079      4.906    -15.944
 2003.636600     -0.078      4.913    -15.962
 2003.639300     -0.075      4.915    -15.971
 2003.642100     -0.070      4.926    -16.001
 2003.644800     -0.051      4.937    -16.045
 2003.647500     -0.037      4.939    -16.075
 2003.650300     -0.037      4.940    -16.082
 2003.653000     -0.035      4.942    -16.091
 2003.655700     -0.037      4.947    -16.111
 2003.658500     -0.034      4.965    -16.158
 2003.661200     -0.011      4.989    -16.243
 2003.663900     -0.011      4.994    -16.262
 2003.666700     -0.007      5.012    -16.325
 2003.669400     -0.003      5.018    -16.352
 2003.672100     -0.005      5.026    -16.373
 2003.674900     -0.007      5.041    -16.415
 2003.677600     -0.006      5.047    -16.432
 2003.680300     -0.006      5.068    -16.505
 2003.683100     -0.003      5.094    -16.586
 2003.685800     -0.002      5.108    -16.633
 2003.688500     -0.011      5.115    -16.657
 2003.691300     -0.012      5.117    -16.666
 2003.694000     -0.013      5.120    -16.675
 2003.696700     -0.013      5.122    -16.678
 2003.699500     -0.009      5.124    -16.696
 2003.702200     -0.002      5.126    -16.714
 2003.704900     -0.000      5.127    -16.719
 2003.707700      0.004      5.127    -16.727
 2003.710400      0.007      5.173    -16.918
 2003.713100     -0.004      5.223    -17.106
 2003.715800     -0.002      5.226    -17.117
 2003.718600     -0.012      5.230    -17.141
 2003.721300     -0.015      5.301    -17.406
 2003.724000     -0.017      5.313    -17.453
 2003.726800     -0.016      5.314    -17.460
 2003.729500     -0.026      5.353    -17.585
 2003.732200     -0.008      5.382    -17.702
 2003.735000      0.024      5.438    -17.967
 2003.737700      0.026      5.449    -18.022
 2003.740400      0.022      5.555    -18.349
 2003.743200      0.025      5.596    -18.493
 2003.745900      0.011      5.665    -18.707
 2003.748600      0.015      5.671    -18.733
 2003.751400      0.021      5.700    -18.848
 2003.754100      0.004      5.721    -18.920
 2003.756800      0.013      5.743    -19.029
 2003.759600      0.005      5.747    -19.055
 2003.762300     -0.007      5.760    -19.098
 2003.765000     -0.007      5.761    -19.103
 2003.767800     -0.005      5.764    -19.116
 2003.770500     -0.005      5.766    -19.127
 2003.773200     -0.000      5.776    -19.157
 2003.776000      0.004      5.795    -19.214
 2003.778700      0.006      5.803    -19.234
 2003.781400      0.002      5.809    -19.250
 2003.784200     -0.004      5.819    -19.276
 2003.786900     -0.004      5.821    -19.282
 2003.789600     -0.004      5.823    -19.287
 2003.792300     -0.009      5.838    -19.321
 2003.795100     -0.014      5.847    -19.346
 2003.797800     -0.016      5.849    -19.355
 2003.800500     -0.032      5.863    -19.399
 2003.803300     -0.043      5.878    -19.438
 2003.806000     -0.041      5.884    -19.461
 2003.808700     -0.048      5.913    -19.568
 2003.811500     -0.022      6.004    -19.883
 2003.814200     -0.007      6.042    -20.048
 2003.816900     -0.005      6.049    -20.094
 2003.819700      0.001      6.055    -20.130
